Account number;Year;Month;Value DKK;Cost Center
CCNN/21101002;K4/2018;1;51307,15356;435
CCNN/21101002;K4/2018;2;38992,21416;435
CCNN/21101002;K4/2018;3;38209,07016;435
CCNN/21101002;K4/2018;4;43223,0226;435
CCNN/21101002;K4/2018;5;43223,0226;435
CCNN/21101002;K4/2018;6;43223,0226;435
CCNN/21104001;K4/2018;1;120,73908;435
CCNN/21104001;K4/2018;2;40264,56912;435
CCNN/21104001;K4/2018;3;40449,06348;435
CCNN/21104140;K4/2018;1;20943,94236;435
CCNN/21102000;K4/2018;1;41760,43548;435
CCNN/21102000;K4/2018;2;2089,49652;435
CCNN/21102000;K4/2018;3;3259,44708;435
CCNN/21102001;K4/2018;1;-30521,86356;435
CCNN/21102001;K4/2018;2;14877,38832;435
CCNN/21102001;K4/2018;3;22518,8502;435
CCNN/21102001;K4/2018;4;606,9366;435
CCNN/21102001;K4/2018;5;606,9366;435
CCNN/21102001;K4/2018;6;606,9366;435
CCNN/21102002;K4/2018;1;-265536,002;435
CCNN/21102002;K4/2018;2;173810,1296;435
CCNN/21102002;K4/2018;3;-24312,17988;435
CCNN/21401001;K4/2018;1;-17410,65768;435
CCNN/21401001;K4/2018;2;-10220,0292;435
CCNN/21401001;K4/2018;3;-10457,6442;435
CCNN/22103000;K4/2018;1;148945,3777;435
CCNN/22103000;K4/2018;2;142010,8916;435
CCNN/22103000;K4/2018;3;213123,6956;435
CCNN/22202000;K4/2018;1;804213,5082;435
CCNN/22202000;K4/2018;2;903062,3381;435
CCNN/22202000;K4/2018;3;628682,2225;435
CCNN/22202000;K4/2018;4;1182756,278;435
CCNN/22202000;K4/2018;5;1182756,278;435
CCNN/22202000;K4/2018;6;1182756,278;435
CCNN/22202010;K4/2018;1;59612,59716;435
CCNN/22202010;K4/2018;2;58292,34252;435
CCNN/22202010;K4/2018;3;66651,75648;435
CCNN/22301002;K4/2018;2;3915,72;435
CCNN/22303000;K4/2018;1;27368,211;435
CCNN/22303000;K4/2018;2;26029,49028;435
CCNN/22303000;K4/2018;3;31803,34644;435
CCNN/22399000;K4/2018;1;17788,98456;435
CCNN/22399000;K4/2018;2;16918,45956;435
CCNN/22399000;K4/2018;3;20672,25972;435
CCNN/22399001;K4/2018;1;22966,54752;435
CCNN/22399001;K4/2018;2;21851,08416;435
CCNN/22399001;K4/2018;3;26753,89848;435
CCNN/22399003;K4/2018;1;8194,35804;435
CCNN/22399003;K4/2018;2;8107,43256;435
CCNN/22399003;K4/2018;3;7763,62884;435
CCNN/22399010;K4/2018;1;10262,97072;435
CCNN/22399010;K4/2018;2;9760,84752;435
CCNN/22399010;K4/2018;3;11926,37208;435
CCNN/22399011;K4/2018;1;-140553,727;435
CCNN/22399011;K4/2018;2;678868,9633;435
CCNN/22399011;K4/2018;3;23361,18552;435
CCNN/22399012;K4/2018;1;747,7098;435
CCNN/22399012;K4/2018;2;946,299;435
CCNN/22399012;K4/2018;3;1170,08196;435
CCNN/22399013;K4/2018;1;63635,99508;435
CCNN/22399013;K4/2018;2;476737,6048;435
CCNN/22399013;K4/2018;3;196838,1548;435
CCNN/22399014;K4/2018;1;178713,4608;435
CCNN/22399014;K4/2018;2;594872,2667;435
CCNN/22399014;K4/2018;3;166552,9952;435
CCNN/22399014;K4/2018;4;282936,8748;435
CCNN/22399014;K4/2018;5;150898,7964;435
CCNN/22399014;K4/2018;6;132038,0784;435
CCNN/22399013;K4/2018;1;95,2212;435
CCNN/22399013;K4/2018;2;95,2212;435
CCNN/22399013;K4/2018;3;95,2212;435
CCNN/24219000;K4/2018;1;12060,47892;435
CCNN/24219000;K4/2018;2;29137,19664;435
CCNN/24219000;K4/2018;3;2173,28592;435
CCNN/24219000;K4/2018;4;67696,2726;435
CCNN/24219000;K4/2018;5;67696,2726;435
CCNN/24219000;K4/2018;6;67696,2726;435
CCNN/24222000;K4/2018;1;105255,0091;435
CCNN/24222000;K4/2018;3;20896,30548;435
CCNN/24241000;K4/2018;1;2415,86784;435
CCNN/24241000;K4/2018;2;978,15036;435
CCNN/24241000;K4/2018;3;2955,32616;435
CCNN/24241000;K4/2018;4;-704,8296;435
CCNN/24241000;K4/2018;5;-704,8296;435
CCNN/24241000;K4/2018;6;-704,8296;435
CCNN/24242000;K4/2018;1;146,84388;435
CCNN/24242000;K4/2018;2;734,20188;435
CCNN/24242000;K4/2018;4;-97,893;435
CCNN/24242000;K4/2018;5;-97,893;435
CCNN/24242000;K4/2018;6;-97,893;435
CCNN/24221000;K4/2018;1;881,94804;435
CCNN/24221000;K4/2018;2;22035,6486;435
CCNN/24221000;K4/2018;3;41026,96068;435
CCNN/24221000;K4/2018;4;8849,5272;435
CCNN/24221000;K4/2018;5;8849,5272;435
CCNN/24221000;K4/2018;6;8849,5272;435
CCNN/24221002;K4/2018;1;4666,68852;435
CCNN/24221002;K4/2018;2;46022,4996;435
CCNN/24221002;K4/2018;3;26851,8528;435
CCNN/24221002;K4/2018;4;50121,216;435
CCNN/24221002;K4/2018;5;50121,216;435
CCNN/24221002;K4/2018;6;50121,216;435
CCNN/24221003;K4/2018;1;-190856,3012;435
CCNN/24221003;K4/2018;2;-11037,17076;435
CCNN/24221003;K4/2018;3;42516,23952;435
CCNN/24221003;K4/2018;4;259259,8212;435
CCNN/24221003;K4/2018;5;259259,8212;435
CCNN/24221003;K4/2018;6;259259,8212;435
CCNN/24221999;K4/2018;1;292002,809;435
CCNN/24221999;K4/2018;2;105668,8403;435
CCNN/24221999;K4/2018;3;186848,6976;435
CCNN/24271000;K4/2018;2;10702,968;435
CCNN/24271000;K4/2018;3;6113,42004;435
CCNN/24271000;K4/2018;4;-1866,4932;435
CCNN/24271000;K4/2018;5;-1866,4932;435
CCNN/24271000;K4/2018;6;-1866,4932;435
CCNN/23102000;K4/2018;3;147,55344;435
CCNN/23103000;K4/2018;4;-19,5786;435
CCNN/23103000;K4/2018;5;-19,5786;435
CCNN/23103000;K4/2018;6;-19,5786;435
CCNN/27301001;K4/2018;1;-205809,6563;435
CCNN/27301001;K4/2018;2;128136,9088;435
CCNN/27301001;K4/2018;3;-522761,9352;435
CCNN/27302004;K4/2018;4;12288,8346;435
CCNN/27302004;K4/2018;5;12288,8346;435
CCNN/27302004;K4/2018;6;12288,8346;435
CCNN/27399000;K4/2018;1;26796,5772;435
CCNN/27399000;K4/2018;2;29358,10632;435
CCNN/27399000;K4/2018;3;79410,8016;435
CCNN/27399000;K4/2018;4;117680,4384;435
CCNN/27399000;K4/2018;5;117680,4384;435
CCNN/27399000;K4/2018;6;117680,4384;435
CCNN/28201000;K4/2018;4;5566,8486;435
CCNN/28201000;K4/2018;5;5566,8486;435
CCNN/28201000;K4/2018;6;5566,8486;435
CCNN/28201001;K4/2018;1;2006,15388;435
CCNN/28201001;K4/2018;2;456,834;435
CCNN/28201001;K4/2018;3;12686,9328;435
CCNN/28299000;K4/2018;1;10180,872;435
CCNN/28299000;K4/2018;2;12357,36408;435
CCNN/28299000;K4/2018;4;30124,9392;435
CCNN/28299000;K4/2018;5;30124,9392;435
CCNN/28299000;K4/2018;6;30124,9392;435
CCNN/32203000;K4/2018;1;-184652,6269;435
CCNN/32203000;K4/2018;2;-63020,90292;435
CCNN/32203000;K4/2018;3;-98636,00568;435
CCNN/32203999;K4/2018;1;58213,704;435
CCNN/32203999;K4/2018;2;106350,9552;435
CCNN/32203999;K4/2018;3;60069,43116;435
CCNN/20101000;K4/2018;1;1220649,612;576
CCNN/20101000;K4/2018;2;1331850,839;576
CCNN/20101000;K4/2018;3;1145496,836;576
CCNN/20101000;K4/2018;4;1225874,882;576
CCNN/20101000;K4/2018;5;1253206,607;576
CCNN/20101000;K4/2018;6;1266872,47;576
CCNN/20101001;K4/2018;1;144228,4944;576
CCNN/20101001;K4/2018;2;138197,9002;576
CCNN/20101001;K4/2018;3;145696,2412;576
CCNN/20101002;K4/2018;2;4322,95488;576
CCNN/20101002;K4/2018;4;102154,6086;576
CCNN/20101002;K4/2018;5;104432,2524;576
CCNN/20101002;K4/2018;6;105574,3374;576
CCNN/20101004;K4/2018;2;165928,635;576
CCNN/20101004;K4/2018;4;7257,1344;576
CCNN/20101004;K4/2018;5;7420,2894;576
CCNN/20101004;K4/2018;6;7505,13;576
CCNN/20101100;K4/2018;1;457697,8762;576
CCNN/20101100;K4/2018;2;470397,8614;576
CCNN/20101100;K4/2018;3;470840,3377;576
CCNN/20101100;K4/2018;4;518147,649;576
CCNN/20101100;K4/2018;5;518147,649;576
CCNN/20101100;K4/2018;6;518147,649;576
CCNN/20104000;K4/2018;1;-6410,35776;576
CCNN/20104000;K4/2018;2;15871,4556;576
CCNN/20104000;K4/2018;3;17356,30188;576
CCNN/20104101;K4/2018;1;-2090,67036;576
CCNN/20104101;K4/2018;2;-13430,06988;576
CCNN/20104101;K4/2018;3;170363,7792;576
CCNN/20102000;K4/2018;1;814,20696;576
CCNN/20102000;K4/2018;2;55442,48676;576
CCNN/20102000;K4/2018;3;3176,89284;576
CCNN/20102001;K4/2018;1;92165,931;576
CCNN/20102001;K4/2018;2;55364,89068;576
CCNN/20102001;K4/2018;3;77777,88504;576
CCNN/20102002;K4/2018;1;-21856,43652;576
CCNN/20102002;K4/2018;2;-2183,211;576
CCNN/20102002;K4/2018;3;-174358,199;576
CCNN/21101000;K4/2018;1;399343,3376;576
CCNN/21101000;K4/2018;2;374019,9822;576
CCNN/21101000;K4/2018;3;372322,1891;576
CCNN/21101000;K4/2018;4;410347,8774;576
CCNN/21101000;K4/2018;5;410347,8774;576
CCNN/21101000;K4/2018;6;410347,8774;576
CCNN/21101004;K4/2018;1;11708,0028;576
CCNN/21101004;K4/2018;2;13913,8584;576
CCNN/21101004;K4/2018;3;10817,18088;576
CCNN/21101002;K4/2018;1;30771,033;576
CCNN/21101002;K4/2018;2;29204,745;576
CCNN/21101002;K4/2018;3;31815,225;576
CCNN/21101002;K4/2018;4;29224,3236;576
CCNN/21101002;K4/2018;5;29224,3236;576
CCNN/21101002;K4/2018;6;29224,3236;576
CCNN/21104001;K4/2018;2;44001,07704;576
CCNN/21104001;K4/2018;3;33666,77364;576
CCNN/21102000;K4/2018;1;857,08716;576
CCNN/21102000;K4/2018;2;729,49776;576
CCNN/21102000;K4/2018;3;8745,04668;576
CCNN/21102001;K4/2018;1;23292,78744;576
CCNN/21102001;K4/2018;2;13672,389;576
CCNN/21102001;K4/2018;3;19464,78132;576
CCNN/21102002;K4/2018;1;-177689,4956;576
CCNN/21102002;K4/2018;2;125137,9315;576
CCNN/21102002;K4/2018;3;-26073,47424;576
CCNN/21401001;K4/2018;1;-36447,32904;576
CCNN/21401001;K4/2018;2;-41275,2804;576
CCNN/21401001;K4/2018;3;-40643,60556;576
CCNN/22103000;K4/2018;1;133720,4714;576
CCNN/22103000;K4/2018;2;146061,3142;576
CCNN/22103000;K4/2018;3;184426,3649;576
CCNN/22202000;K4/2018;1;747409,7963;576
CCNN/22202000;K4/2018;2;910324,8248;576
CCNN/22202000;K4/2018;3;641934,6571;576
CCNN/22202000;K4/2018;4;1146503,237;576
CCNN/22202000;K4/2018;5;1161389,5;576
CCNN/22202000;K4/2018;6;1168835,894;576
CCNN/22202010;K4/2018;1;58402,90248;576
CCNN/22202010;K4/2018;2;61149,18876;576
CCNN/22202010;K4/2018;3;64029,45924;576
CCNN/22303000;K4/2018;1;25139,64072;576
CCNN/22303000;K4/2018;2;27025,5198;576
CCNN/22303000;K4/2018;3;29059,08372;576
CCNN/22399000;K4/2018;1;16340,16816;576
CCNN/22399000;K4/2018;2;17565,98124;576
CCNN/22399000;K4/2018;3;18888,32076;576
CCNN/22399001;K4/2018;1;22346,29572;576
CCNN/22399001;K4/2018;2;24108,56244;576
CCNN/22399001;K4/2018;3;25950,91308;576
CCNN/22399003;K4/2018;1;7935,14088;576
CCNN/22399003;K4/2018;2;8049,94068;576
CCNN/22399003;K4/2018;3;7650,86136;576
CCNN/22399010;K4/2018;1;9426,96888;576
CCNN/22399010;K4/2018;2;10134,14616;576
CCNN/22399010;K4/2018;3;10897,05456;576
CCNN/22399011;K4/2018;1;-3697,158;576
CCNN/22399011;K4/2018;2;105041,9922;576
CCNN/22399011;K4/2018;3;41677,81116;576
CCNN/22399012;K4/2018;1;-3190,98768;576
CCNN/22399012;K4/2018;2;11286,01608;576
CCNN/22399012;K4/2018;3;7970,38236;576
CCNN/22399013;K4/2018;1;97273,46652;576
CCNN/22399013;K4/2018;2;53672,58132;576
CCNN/22399013;K4/2018;3;71311,2618;576
CCNN/22399014;K4/2018;1;171743,4792;576
CCNN/22399014;K4/2018;2;533969,5055;576
CCNN/22399014;K4/2018;3;180240,4602;576
CCNN/22399014;K4/2018;4;281860,0518;576
CCNN/22399014;K4/2018;5;153196,0188;576
CCNN/22399014;K4/2018;6;135301,1784;576
CCNN/24219000;K4/2018;1;36053,27796;576
CCNN/24219000;K4/2018;2;51584,39004;576
CCNN/24219000;K4/2018;3;4428,03108;576
CCNN/24219000;K4/2018;4;40906,2216;576
CCNN/24219000;K4/2018;5;40906,2216;576
CCNN/24219000;K4/2018;6;40906,2216;576
CCNN/24223000;K4/2018;1;26,42892;576
CCNN/24223000;K4/2018;2;219,86724;576
CCNN/24223000;K4/2018;3;-331,88136;576
CCNN/24222000;K4/2018;1;6081,24456;576
CCNN/24222000;K4/2018;2;23369,01696;576
CCNN/24222000;K4/2018;3;517894,8266;576
CCNN/24241000;K4/2018;1;-18,99168;576
CCNN/24241000;K4/2018;2;645,63828;576
CCNN/24241000;K4/2018;3;1387,33872;576
CCNN/24241000;K4/2018;4;-221,8908;576
CCNN/24241000;K4/2018;5;-221,8908;576
CCNN/24241000;K4/2018;6;-221,8908;576
CCNN/24242000;K4/2018;2;734,20188;576
CCNN/24242000;K4/2018;3;1441,896;576
CCNN/24242000;K4/2018;4;-241,4694;576
CCNN/24242000;K4/2018;5;-241,4694;576
CCNN/24242000;K4/2018;6;-241,4694;576
CCNN/24221000;K4/2018;3;11753,6862;576
CCNN/24221000;K4/2018;4;20446,5846;576
CCNN/24221000;K4/2018;5;20446,5846;576
CCNN/24221000;K4/2018;6;20446,5846;576
CCNN/24221002;K4/2018;1;37335,08496;576
CCNN/24221002;K4/2018;2;97124,60784;576
CCNN/24221002;K4/2018;3;2,08488;576
CCNN/24221002;K4/2018;4;57574,1364;576
CCNN/24221002;K4/2018;5;57574,1364;576
CCNN/24221002;K4/2018;6;57574,1364;576
CCNN/24221003;K4/2018;1;-127615,2683;576
CCNN/24221003;K4/2018;2;-1993729,756;576
CCNN/24221003;K4/2018;3;-1215358,695;576
CCNN/24221003;K4/2018;4;258907,4064;576
CCNN/24221003;K4/2018;5;258907,4064;576
CCNN/24221003;K4/2018;6;258907,4064;576
CCNN/24221999;K4/2018;1;1173315,802;576
CCNN/24221999;K4/2018;2;488365,6638;576
CCNN/24221999;K4/2018;3;1125163,606;576
CCNN/24271000;K4/2018;1;2597,4276;576
CCNN/24271000;K4/2018;3;3351,5322;576
CCNN/24271000;K4/2018;4;-659,1462;576
CCNN/24271000;K4/2018;5;-659,1462;576
CCNN/24271000;K4/2018;6;-659,1462;576
CCNN/27299000;K4/2018;2;2153,646;576
CCNN/27299000;K4/2018;4;-241,4694;576
CCNN/27299000;K4/2018;5;-241,4694;576
CCNN/27299000;K4/2018;6;-241,4694;576
CCNN/27301001;K4/2018;1;16117,29624;576
CCNN/27301001;K4/2018;2;3120158,604;576
CCNN/27301001;K4/2018;3;-569210,53;576
CCNN/27302004;K4/2018;2;3277,00212;576
CCNN/27302004;K4/2018;3;-3277,00212;576
CCNN/27302004;K4/2018;4;4392,1326;576
CCNN/27302004;K4/2018;5;4392,1326;576
CCNN/27302004;K4/2018;6;4392,1326;576
CCNN/27399000;K4/2018;1;13343,35464;576
CCNN/27399000;K4/2018;2;1126,42212;576
CCNN/27399000;K4/2018;3;36184,52028;576
CCNN/27399000;K4/2018;4;48339,5634;576
CCNN/27399000;K4/2018;5;48339,5634;576
CCNN/27399000;K4/2018;6;48339,5634;576
CCNN/28201000;K4/2018;4;17196,537;576
CCNN/28201000;K4/2018;5;17196,537;576
CCNN/28201000;K4/2018;6;17196,537;576
CCNN/28201001;K4/2018;1;1170,8616;576
CCNN/28201001;K4/2018;2;16100,72232;576
CCNN/28201001;K4/2018;3;2112,72804;576
CCNN/28299000;K4/2018;1;40491,15528;576
CCNN/28299000;K4/2018;2;224488,8846;576
CCNN/28299000;K4/2018;4;23722,737;576
CCNN/28299000;K4/2018;5;23722,737;576
CCNN/28299000;K4/2018;6;23722,737;576
CCNN/32203000;K4/2018;1;-178523,0885;576
CCNN/32203000;K4/2018;2;-181618,1454;576
CCNN/32203000;K4/2018;3;-291907,1323;576
CCNN/32203999;K4/2018;1;123366,388;576
CCNN/32203999;K4/2018;2;100175,2165;576
CCNN/32203999;K4/2018;3;70117,81692;576
CCNN/20101000;K4/2018;1;395766,323;612
CCNN/20101000;K4/2018;2;385808,7172;612
CCNN/20101000;K4/2018;3;385881,9332;612
CCNN/20101000;K4/2018;4;405505,437;612
CCNN/20101000;K4/2018;5;405505,437;612
CCNN/20101000;K4/2018;6;405505,437;612
CCNN/20101001;K4/2018;1;37675,94532;612
CCNN/20101001;K4/2018;2;37675,94532;612
CCNN/20101001;K4/2018;3;37679,607;612
CCNN/20101002;K4/2018;4;33792,6636;612
CCNN/20101002;K4/2018;5;33792,6636;612
CCNN/20101002;K4/2018;6;33792,6636;612
CCNN/20101003;K4/2018;2;652,62;612
CCNN/20101004;K4/2018;4;8046,8046;612
CCNN/20101004;K4/2018;5;8046,8046;612
CCNN/20101004;K4/2018;6;8046,8046;612
CCNN/20101100;K4/2018;1;83059,53432;612
CCNN/20101100;K4/2018;2;81232,19832;612
CCNN/20101100;K4/2018;3;83105,21772;612
CCNN/20101100;K4/2018;4;88371,2742;612
CCNN/20101100;K4/2018;5;88371,2742;612
CCNN/20101100;K4/2018;6;88371,2742;612
CCNN/20104000;K4/2018;1;6879,39444;612
CCNN/20104000;K4/2018;2;7717,0344;612
CCNN/20104000;K4/2018;3;7915,755;612
CCNN/20104101;K4/2018;2;-613,7256;612
CCNN/20104101;K4/2018;3;45692,14248;612
CCNN/20102000;K4/2018;1;704,24268;612
CCNN/20102000;K4/2018;2;829,0902;612
CCNN/20102000;K4/2018;3;9969,2304;612
CCNN/20102001;K4/2018;1;29213,75028;612
CCNN/20102001;K4/2018;2;30631,95924;612
CCNN/20102001;K4/2018;3;23294,55696;612
CCNN/20102002;K4/2018;1;3888,37128;612
CCNN/20102002;K4/2018;2;-13438,55832;612
CCNN/20102002;K4/2018;3;-55390,20708;612
CCNN/21101000;K4/2018;1;295357,4072;612
CCNN/21101000;K4/2018;2;308676,339;612
CCNN/21101000;K4/2018;3;232471,2682;612
CCNN/21101000;K4/2018;4;257184,4896;612
CCNN/21101000;K4/2018;5;257184,4896;612
CCNN/21101000;K4/2018;6;257184,4896;612
CCNN/21101004;K4/2018;1;5132,86068;612
CCNN/21101004;K4/2018;2;6320,62908;612
CCNN/21101004;K4/2018;3;5005,5954;612
CCNN/21101002;K4/2018;1;18162,4146;612
CCNN/21101002;K4/2018;2;14507,7426;612
CCNN/21101002;K4/2018;3;12680,4066;612
CCNN/21101002;K4/2018;4;8340,4836;612
CCNN/21101002;K4/2018;5;8340,4836;612
CCNN/21101002;K4/2018;6;8340,4836;612
CCNN/21104001;K4/2018;2;35345,11956;612
CCNN/21104001;K4/2018;3;8395,8906;612
CCNN/21102000;K4/2018;1;688,12428;612
CCNN/21102000;K4/2018;2;627,29484;612
CCNN/21102000;K4/2018;3;10376,9208;612
CCNN/21102001;K4/2018;1;8889,46404;612
CCNN/21102001;K4/2018;2;11746,96728;612
CCNN/21102001;K4/2018;3;6084,11784;612
CCNN/21102002;K4/2018;1;-162682,7659;612
CCNN/21102002;K4/2018;2;109841,6926;612
CCNN/21102002;K4/2018;3;-6807,80772;612
CCNN/21401001;K4/2018;1;-9342,7152;612
CCNN/21401001;K4/2018;2;-9910,81872;612
CCNN/21401001;K4/2018;3;-10262,70792;612
CCNN/22103000;K4/2018;1;52357,67904;612
CCNN/22103000;K4/2018;2;52245,23568;612
CCNN/22103000;K4/2018;3;80525,02104;612
CCNN/22202000;K4/2018;1;281575,8336;612
CCNN/22202000;K4/2018;2;320953,6192;612
CCNN/22202000;K4/2018;3;209609,6654;612
CCNN/22202000;K4/2018;4;400623,8394;612
CCNN/22202000;K4/2018;5;400623,8394;612
CCNN/22202000;K4/2018;6;400623,8394;612
CCNN/22202010;K4/2018;1;21663,06828;612
CCNN/22202010;K4/2018;2;21766,37496;612
CCNN/22202010;K4/2018;3;24506,538;612
CCNN/22303000;K4/2018;1;9508,2792;612
CCNN/22303000;K4/2018;2;9491,38116;612
CCNN/22303000;K4/2018;3;11688,87972;612
CCNN/22399000;K4/2018;1;6180,25008;612
CCNN/22399000;K4/2018;2;6169,67676;612
CCNN/22399000;K4/2018;3;7597,80204;612
CCNN/22399001;K4/2018;1;8611,32528;612
CCNN/22399001;K4/2018;2;8681,41404;612
CCNN/22399001;K4/2018;3;10532,17428;612
CCNN/22399003;K4/2018;1;2961,45816;612
CCNN/22399003;K4/2018;2;2982,41208;612
CCNN/22399003;K4/2018;3;2765,02392;612
CCNN/22399010;K4/2018;1;3565,65288;612
CCNN/22399010;K4/2018;2;3558,93396;612
CCNN/22399010;K4/2018;3;4383,52152;612
CCNN/22399011;K4/2018;1;-64366,34256;612
CCNN/22399011;K4/2018;2;98209,9806;612
CCNN/22399011;K4/2018;3;6561,5028;612
CCNN/22399012;K4/2018;1;2694,33948;612
CCNN/22399012;K4/2018;2;4777,8354;612
CCNN/22399012;K4/2018;3;3417,96804;612
CCNN/22399013;K4/2018;1;18073,59696;612
CCNN/22399013;K4/2018;2;21615,4314;612
CCNN/22399013;K4/2018;3;18271,73064;612
CCNN/22399014;K4/2018;1;67800,6918;612
CCNN/22399014;K4/2018;2;171658,3145;612
CCNN/22399014;K4/2018;3;57874,28028;612
CCNN/22399014;K4/2018;4;99067,716;612
CCNN/22399014;K4/2018;5;52836,1152;612
CCNN/22399014;K4/2018;6;46231,6008;612
CCNN/22399013;K4/2018;3;564,1878;612
CCNN/24219000;K4/2018;1;37017,45612;612
CCNN/24219000;K4/2018;2;61523,59992;612
CCNN/24219000;K4/2018;3;3220,2198;612
CCNN/24219000;K4/2018;4;32206,797;612
CCNN/24219000;K4/2018;5;32206,797;612
CCNN/24219000;K4/2018;6;32206,797;612
CCNN/24241000;K4/2018;2;402,40812;612
CCNN/24241000;K4/2018;4;-45,6834;612
CCNN/24241000;K4/2018;5;-45,6834;612
CCNN/24241000;K4/2018;6;-45,6834;612
CCNN/24221000;K4/2018;1;1978,0956;612
CCNN/24221000;K4/2018;4;5579,901;612
CCNN/24221000;K4/2018;5;5579,901;612
CCNN/24221000;K4/2018;6;5579,901;612
CCNN/24221002;K4/2018;1;3746,0388;612
CCNN/24221002;K4/2018;2;62634,28908;612
CCNN/24221002;K4/2018;3;-9372,40284;612
CCNN/24221002;K4/2018;4;920,1942;612
CCNN/24221002;K4/2018;5;920,1942;612
CCNN/24221002;K4/2018;6;920,1942;612
CCNN/24221003;K4/2018;1;1001,3118;612
CCNN/24221003;K4/2018;2;14960,52948;612
CCNN/24221003;K4/2018;3;911,83716;612
CCNN/24221003;K4/2018;4;54291,4578;612
CCNN/24221003;K4/2018;5;54291,4578;612
CCNN/24221003;K4/2018;6;54291,4578;612
CCNN/24221999;K4/2018;1;39031,57284;612
CCNN/24221999;K4/2018;2;12257,44752;612
CCNN/24221999;K4/2018;3;29134,13064;612
CCNN/24271000;K4/2018;2;2075,3316;612
CCNN/24271000;K4/2018;4;1220,3994;612
CCNN/24271000;K4/2018;5;1220,3994;612
CCNN/24271000;K4/2018;6;1220,3994;612
CCNN/27301001;K4/2018;1;-27636,95904;612
CCNN/27301001;K4/2018;2;-27594,40296;612
CCNN/27301001;K4/2018;3;4431,8154;612
CCNN/27302004;K4/2018;4;43510,1754;612
CCNN/27302004;K4/2018;5;43510,1754;612
CCNN/27302004;K4/2018;6;43510,1754;612
CCNN/27304000;K4/2018;1;4835,9142;612
CCNN/27304000;K4/2018;2;1,96224;612
CCNN/27304000;K4/2018;4;-535,1484;612
CCNN/27304000;K4/2018;5;-535,1484;612
CCNN/27304000;K4/2018;6;-535,1484;612
CCNN/27399000;K4/2018;2;913,668;612
CCNN/27399000;K4/2018;4;7146,189;612
CCNN/27399000;K4/2018;5;7146,189;612
CCNN/27399000;K4/2018;6;7146,189;612
CCNN/28201000;K4/2018;4;3367,5192;612
CCNN/28201000;K4/2018;5;3367,5192;612
CCNN/28201000;K4/2018;6;3367,5192;612
CCNN/28201001;K4/2018;2;2349,432;612
CCNN/28299000;K4/2018;4;1448,8164;612
CCNN/28299000;K4/2018;5;1448,8164;612
CCNN/28299000;K4/2018;6;1448,8164;612
CCNN/32203000;K4/2018;1;-20469,68472;612
CCNN/32203000;K4/2018;2;-7782,48912;612
CCNN/32203000;K4/2018;3;-899,31036;612
CCNN/32203999;K4/2018;1;8142,21852;612
CCNN/32203999;K4/2018;2;10656,82908;612
CCNN/32203999;K4/2018;3;14786,73984;612
CCNN/24221000;K4/2018;1;-2,21628;596
CCNN/24221003;K4/2018;4;-685,251;596
CCNN/24221003;K4/2018;5;-685,251;596
CCNN/24221003;K4/2018;6;-685,251;596
CCNN/24221999;K4/2018;1;6179,7858;596
CCNN/28201000;K4/2018;4;-32,631;596
CCNN/28201000;K4/2018;5;-32,631;596
CCNN/28201000;K4/2018;6;-32,631;596
CCNN/28201001;K4/2018;1;310,1916;596
