Account number;Year;Month;Value DKK;Cost Center
CCNN/20101002;K4/2020;4;80387,18655;576
CCNN/20101002;K4/2020;5;82179,4612;576
CCNN/20101002;K4/2020;6;83078,18524;576
CCNN/20101004;K4/2020;2;127761,2606;576
CCNN/20101004;K4/2020;4;5710,741935;576
CCNN/20101004;K4/2020;5;5839,126265;576
CCNN/20101004;K4/2020;6;5905,915255;576
CCNN/20101100;K4/2020;1;352416,9149;576
CCNN/20101100;K4/2020;2;362195,6136;576
CCNN/20101100;K4/2020;3;362536,3103;576
CCNN/20101100;K4/2020;4;407739,0205;576
CCNN/20101100;K4/2020;5;407739,0205;576
CCNN/20101100;K4/2020;6;407739,0205;576
CCNN/20104000;K4/2020;1;-4935,82912;576
CCNN/20104000;K4/2020;2;12220,65845;576
CCNN/20104000;K4/2020;3;13363,95619;576
CCNN/20104101;K4/2020;1;-1609,768445;576
CCNN/20104101;K4/2020;2;-10340,84719;576
CCNN/20104101;K4/2020;3;131176,2204;576
CCNN/20102000;K4/2020;1;626,92077;576
CCNN/20102000;K4/2020;2;42689,449;576
CCNN/20102000;K4/2020;3;2446,134955;576
CCNN/20102001;K4/2020;1;70965,66263;576
CCNN/20102001;K4/2020;2;42629,70179;576
CCNN/20102001;K4/2020;3;59887,19573;576
CCNN/20102002;K4/2020;1;-16828,95712;576
CCNN/20102002;K4/2020;2;-1681,022625;576
CCNN/20102002;K4/2020;3;-134251,8325;576
CCNN/21101000;K4/2020;1;307485,2526;576
CCNN/21101000;K4/2020;2;287986,847;576
CCNN/21101000;K4/2020;3;286679,5851;576
CCNN/21101000;K4/2020;4;322909,5634;576
CCNN/21101000;K4/2020;5;322909,5634;576
CCNN/21101000;K4/2020;6;322909,5634;576
CCNN/21101004;K4/2020;1;9014,89485;576
CCNN/21101004;K4/2020;2;10713,3533;576
CCNN/21101004;K4/2020;3;8328,98231;576
CCNN/21101002;K4/2020;1;23692,99288;576
CCNN/21101002;K4/2020;2;22486,98688;576
CCNN/21101002;K4/2020;3;24496,99688;576
CCNN/21101002;K4/2020;4;22997,12472;576
CCNN/21101002;K4/2020;5;22997,12472;576
CCNN/21101002;K4/2020;6;22997,12472;576
CCNN/21104001;K4/2020;2;33879,82473;576
CCNN/21104001;K4/2020;3;25922,64706;576
CCNN/21102000;K4/2020;1;659,937545;576
CCNN/21102000;K4/2020;2;561,69662;576
CCNN/21102000;K4/2020;3;6733,486285;576
CCNN/21102001;K4/2020;1;17934,91453;576
CCNN/21102001;K4/2020;2;10527,42738;576
CCNN/21102001;K4/2020;3;14987,43722;576
CCNN/21102002;K4/2020;1;-136816,8548;576
CCNN/21102002;K4/2020;2;96353,35024;576
CCNN/21102002;K4/2020;3;-20075,97988;576
CCNN/21401001;K4/2020;1;-28063,61123;576
CCNN/21401001;K4/2020;2;-31781,02355;576
CCNN/21401001;K4/2020;3;-31294,64835;576
CCNN/22103000;K4/2020;1;102961,71;576
CCNN/22103000;K4/2020;2;112463,8772;576
CCNN/22103000;K4/2020;3;142004,0903;576
CCNN/22202000;K4/2020;1;575488,479;576
CCNN/22202000;K4/2020;2;700929,3315;576
CCNN/22202000;K4/2020;3;494275,0299;576
CCNN/22202000;K4/2020;4;902202,4855;576
CCNN/22202000;K4/2020;5;913916,7765;576
CCNN/22202000;K4/2020;6;919776,4548;576
CCNN/22202010;K4/2020;1;44968,90151;576
CCNN/22202010;K4/2020;2;47083,47925;576
CCNN/22202010;K4/2020;3;49301,22176;576
CCNN/22303000;K4/2020;1;19356,94939;576
CCNN/22303000;K4/2020;2;20809,03323;576
CCNN/22303000;K4/2020;3;22374,83102;576
CCNN/22399000;K4/2020;1;12757,68186;576
CCNN/22399000;K4/2020;2;13714,75015;576
CCNN/22399000;K4/2020;3;14747,19381;576
CCNN/22399001;K4/2020;1;17447,03519;576
CCNN/22399001;K4/2020;2;18822,941;576
CCNN/22399001;K4/2020;3;20261,35272;576
CCNN/22399003;K4/2020;1;6195,40391;576
CCNN/22399003;K4/2020;2;6285,051705;576
CCNN/22399003;K4/2020;3;5973,446195;576
CCNN/22399010;K4/2020;1;7360,15749;576
CCNN/22399010;K4/2020;2;7912,30319;576
CCNN/22399010;K4/2020;3;8507,96763;576
CCNN/22399011;K4/2020;1;-2886,57671;576
CCNN/22399011;K4/2020;2;82012,27963;576
CCNN/22399011;K4/2020;3;32540,25424;576
CCNN/22399012;K4/2020;1;-2491,407395;576
CCNN/22399012;K4/2020;2;8811,634275;576
CCNN/22399012;K4/2020;3;6222,943745;576
CCNN/22399013;K4/2020;1;75946,91932;576
CCNN/22399013;K4/2020;2;41905,24157;576
CCNN/22399013;K4/2020;3;55676,77787;576
CCNN/22399014;K4/2020;1;134089,8783;576
CCNN/22399014;K4/2020;2;416900,3425;576
CCNN/22399014;K4/2020;3;140723,9635;576
CCNN/22399014;K4/2020;4;220064,1844;576
CCNN/22399014;K4/2020;5;119608,8624;576
CCNN/22399014;K4/2020;6;105637,3301;576
CCNN/24219000;K4/2020;1;28148,83431;576
CCNN/24219000;K4/2020;2;40274,8739;576
CCNN/24219000;K4/2020;3;3457,2172;576
CCNN/24219000;K4/2020;4;31937,80433;576
CCNN/24219000;K4/2020;5;31937,80433;576
CCNN/24219000;K4/2020;6;31937,80433;576
CCNN/24223000;K4/2020;1;20,65319;576
CCNN/24223000;K4/2020;2;171,653505;576
CCNN/24223000;K4/2020;3;-259,1429;576
CCNN/24222000;K4/2020;1;4747,99436;576
CCNN/24222000;K4/2020;2;18245,51504;576
CCNN/24222000;K4/2020;3;404349,9952;576
CCNN/24241000;K4/2020;1;-14,82551;576
CCNN/24241000;K4/2020;2;504,10781;576
CCNN/24241000;K4/2020;3;1083,19304;576
CCNN/24241000;K4/2020;4;-173,26556;576
CCNN/24241000;K4/2020;5;-173,26556;576
CCNN/24241000;K4/2020;6;-173,26556;576
CCNN/24242000;K4/2020;2;573,25755;576
CCNN/24242000;K4/2020;3;1125,75399;576
CCNN/24242000;K4/2020;4;-188,53624;576
CCNN/24242000;K4/2020;5;-188,53624;576
CCNN/24242000;K4/2020;6;-188,53624;576
CCNN/24221000;K4/2020;3;9176,74787;576
CCNN/24221000;K4/2020;4;15963,80295;576
CCNN/24221000;K4/2020;5;15963,80295;576
CCNN/24221000;K4/2020;6;15963,80295;576
CCNN/24221002;K4/2020;1;29149,61694;576
CCNN/24221002;K4/2020;2;75830,68948;576
CCNN/24221002;K4/2020;3;1,60531;576
CCNN/24221002;K4/2020;4;44951,41173;576
CCNN/24221002;K4/2020;5;44951,41173;576
CCNN/24221002;K4/2020;6;44951,41173;576
CCNN/24221003;K4/2020;1;-99636,49923;576
CCNN/24221003;K4/2020;2;-1556618,176;576
CCNN/24221003;K4/2020;3;-948899,6381;576
CCNN/24221003;K4/2020;4;202143,7379;576
CCNN/24221003;K4/2020;5;202143,7379;576
CCNN/24221003;K4/2020;6;202143,7379;576
CCNN/24221999;K4/2020;1;916074,3671;576
CCNN/24221999;K4/2020;2;381294,8298;576
CCNN/24221999;K4/2020;3;878479,2413;576
CCNN/24271000;K4/2020;1;2027,9517;576
CCNN/24271000;K4/2020;3;2616,729495;576
CCNN/24271000;K4/2020;4;-514,609775;576
CCNN/24271000;K4/2020;5;-514,609775;576
CCNN/24271000;K4/2020;6;-514,609775;576
CCNN/27299000;K4/2020;2;1681,47454;576
CCNN/27299000;K4/2020;4;-188,53624;576
CCNN/27299000;K4/2020;5;-188,53624;576
CCNN/27299000;K4/2020;6;-188,53624;576
CCNN/27301001;K4/2020;1;12557,73983;576
CCNN/27301001;K4/2020;2;2438089,823;576
CCNN/27301001;K4/2020;3;-441598,3404;576
CCNN/27302004;K4/2020;2;2558,54038;576
CCNN/27302004;K4/2020;3;-2558,54038;576
CCNN/27302004;K4/2020;4;3429,178235;576
CCNN/27302004;K4/2020;5;3429,178235;576
CCNN/27302004;K4/2020;6;3429,178235;576
CCNN/27399000;K4/2020;1;10417,88183;576
CCNN/27399000;K4/2020;2;879,48055;576
CCNN/27399000;K4/2020;3;28251,29086;576
CCNN/27399000;K4/2020;4;37741,45864;576
CCNN/27399000;K4/2020;5;37741,45864;576
CCNN/27399000;K4/2020;6;37741,45864;576
CCNN/28201000;K4/2020;4;13426,31371;576
CCNN/28201000;K4/2020;5;13426,31371;576
CCNN/28201000;K4/2020;6;13426,31371;576
CCNN/28201001;K4/2020;1;914,14985;576
CCNN/28201001;K4/2020;2;12570,75093;576
CCNN/28201001;K4/2020;3;1649,51673;576
CCNN/28299000;K4/2020;1;31613,74081;576
CCNN/28299000;K4/2020;2;175271,2127;576
CCNN/28299000;K4/2020;4;18521,68906;576
CCNN/28299000;K4/2020;5;18521,68906;576
CCNN/28299000;K4/2020;6;18521,68906;576
CCNN/32203000;K4/2020;1;-139383,3408;576
CCNN/32203000;K4/2020;2;-141799,7708;576
CCNN/32203000;K4/2020;3;-227908,6531;576
CCNN/32203999;K4/2020;1;96319,2745;576
CCNN/32203999;K4/2020;2;78212,60529;576
CCNN/32203999;K4/2020;3;54745,03706;576
CCNN/20101000;K4/2020;1;304731,033;612
CCNN/20101000;K4/2020;2;297063,9038;612
CCNN/20101000;K4/2020;3;297120,2785;612
CCNN/20101000;K4/2020;4;319098,9892;612
CCNN/20101000;K4/2020;5;319098,9892;612
CCNN/20101000;K4/2020;6;319098,9892;612
CCNN/20101001;K4/2020;1;29009,61772;612
CCNN/20101001;K4/2020;2;29009,61772;612
CCNN/20101001;K4/2020;3;29012,43713;612
CCNN/20101002;K4/2020;4;26592,0276;612
CCNN/20101002;K4/2020;5;26592,0276;612
CCNN/20101002;K4/2020;6;26592,0276;612
CCNN/20101003;K4/2020;2;502,5025;612
CCNN/20101004;K4/2020;4;6332,185765;612
CCNN/20101004;K4/2020;5;6332,185765;612
CCNN/20101004;K4/2020;6;6332,185765;612
CCNN/20101100;K4/2020;1;63953,94509;612
CCNN/20101100;K4/2020;2;62546,93809;612
CCNN/20101100;K4/2020;3;63989,12027;612
CCNN/20101100;K4/2020;4;69540,82185;612
CCNN/20101100;K4/2020;5;69540,82185;612
CCNN/20101100;K4/2020;6;69540,82185;612
CCNN/20104000;K4/2020;1;5296,976655;612
CCNN/20104000;K4/2020;2;5941,9403;612
CCNN/20104000;K4/2020;3;6094,950625;612
CCNN/20104101;K4/2020;2;-472,5547;612
CCNN/20104101;K4/2020;3;35181,90651;612
CCNN/20102000;K4/2020;1;542,250785;612
CCNN/20102000;K4/2020;2;638,380525;612
CCNN/20102000;K4/2020;3;7676,0798;612
CCNN/20102001;K4/2020;1;22493,92074;612
CCNN/20102001;K4/2020;2;23585,90926;612
CCNN/20102001;K4/2020;3;17936,27702;612
CCNN/20102002;K4/2020;1;2993,95711;612
CCNN/20102002;K4/2020;2;-10347,38309;612
CCNN/20102002;K4/2020;3;-42649,19484;612
CCNN/21101000;K4/2020;1;227418,4603;612
CCNN/21101000;K4/2020;2;237673,7336;612
CCNN/21101000;K4/2020;3;178997,5689;612
CCNN/21101000;K4/2020;4;202382,7807;612
CCNN/21101000;K4/2020;5;202382,7807;612
CCNN/21101000;K4/2020;6;202382,7807;612
CCNN/21101004;K4/2020;1;3952,185535;612
CCNN/21101004;K4/2020;2;4866,740085;612
CCNN/21101004;K4/2020;3;3854,194175;612
CCNN/21101002;K4/2020;1;13984,64458;612
CCNN/21101002;K4/2020;2;11170,63058;612
CCNN/21101002;K4/2020;3;9763,623575;612
CCNN/21101002;K4/2020;4;6563,282955;612
CCNN/21101002;K4/2020;5;6563,282955;612
CCNN/21101002;K4/2020;6;6563,282955;612
CCNN/21104001;K4/2020;2;27214,9351;612
CCNN/21104001;K4/2020;3;6464,644075;612
CCNN/21102000;K4/2020;1;529,839985;612
CCNN/21102000;K4/2020;2;483,002705;612
CCNN/21102000;K4/2020;3;7989,9921;612
CCNN/21102001;K4/2020;1;6844,684355;612
CCNN/21102001;K4/2020;2;9044,89661;612
CCNN/21102001;K4/2020;3;4684,63183;612
CCNN/21102002;K4/2020;1;-125262,0155;612
CCNN/21102002;K4/2020;2;84575,59547;612
CCNN/21102002;K4/2020;3;-5241,856515;612
CCNN/21401001;K4/2020;1;-7193,6774;612
CCNN/21401001;K4/2020;2;-7631,10414;612
CCNN/21401001;K4/2020;3;-7902,05079;612
CCNN/22103000;K4/2020;1;40314,21748;612
CCNN/22103000;K4/2020;2;40227,63866;612
CCNN/22103000;K4/2020;3;62002,42773;612
CCNN/22202000;K4/2020;1;216806,9632;612
CCNN/22202000;K4/2020;2;247126,959;612
CCNN/22202000;K4/2020;3;161394,6568;612
CCNN/22202000;K4/2020;4;315257,5565;612
CCNN/22202000;K4/2020;5;315257,5565;612
CCNN/22202000;K4/2020;6;315257,5565;612
CCNN/22202010;K4/2020;1;16680,06799;612
CCNN/22202010;K4/2020;2;16759,61177;612
CCNN/22202010;K4/2020;3;18869,47475;612
CCNN/22303000;K4/2020;1;7321,1579;612
CCNN/22303000;K4/2020;2;7308,146795;612
CCNN/22303000;K4/2020;3;9000,170515;612
CCNN/22399000;K4/2020;1;4825,27857;612
CCNN/22399000;K4/2020;2;4817,03618;612
CCNN/22399000;K4/2020;3;5932,045385;612
CCNN/22399001;K4/2020;1;6723,33506;612
CCNN/22399001;K4/2020;2;6778,057245;612
CCNN/22399001;K4/2020;3;8223,052085;612
CCNN/22399003;K4/2020;1;2312,165765;612
CCNN/22399003;K4/2020;2;2328,54937;612
CCNN/22399003;K4/2020;3;2158,797955;612
CCNN/22399010;K4/2020;1;2783,911065;612
CCNN/22399010;K4/2020;2;2778,636475;612
CCNN/22399010;K4/2020;3;3422,446725;612
CCNN/22399011;K4/2020;1;-50254,47237;612
CCNN/22399011;K4/2020;2;76678,11105;612
CCNN/22399011;K4/2020;3;5122,9624;612
CCNN/22399012;K4/2020;1;2103,623855;612
CCNN/22399012;K4/2020;2;3730,328995;612
CCNN/22399012;K4/2020;3;2668,5918;612
CCNN/22399013;K4/2020;1;14111,07286;612
CCNN/22399013;K4/2020;2;16876,3947;612
CCNN/22399013;K4/2020;3;14265,79641;612
CCNN/22399014;K4/2020;1;52935,87293;612
CCNN/22399014;K4/2020;2;134023,3996;612
CCNN/22399014;K4/2020;3;45185,72628;612
CCNN/22399014;K4/2020;4;77347,79512;612
CCNN/22399014;K4/2020;5;41252,13671;612
CCNN/22399014;K4/2020;6;36095,65841;612
CCNN/22399013;K4/2020;3;440,495715;612
CCNN/24219000;K4/2020;1;28901,63027;612
CCNN/24219000;K4/2020;2;48034,96942;612
CCNN/24219000;K4/2020;3;2514,218985;612
CCNN/24219000;K4/2020;4;25145,67702;612
CCNN/24219000;K4/2020;5;25145,67702;612
CCNN/24219000;K4/2020;6;25145,67702;612
CCNN/24241000;K4/2020;2;314,161865;612
CCNN/24241000;K4/2020;4;-35,68105;612
CCNN/24241000;K4/2020;5;-35,68105;612
CCNN/24241000;K4/2020;6;-35,68105;612
CCNN/24221000;K4/2020;1;1544,38916;612
CCNN/24221000;K4/2020;4;4356,548285;612
CCNN/24221000;K4/2020;5;4356,548285;612
CCNN/24221000;K4/2020;6;4356,548285;612
CCNN/24221002;K4/2020;1;2924,7669;612
CCNN/24221002;K4/2020;2;48902,1336;612
CCNN/24221002;K4/2020;3;-7317,589795;612
CCNN/24221002;K4/2020;4;718,430185;612
CCNN/24221002;K4/2020;5;718,430185;612
CCNN/24221002;K4/2020;6;718,430185;612
CCNN/24221003;K4/2020;1;781,792715;612
CCNN/24221003;K4/2020;2;11680,51885;612
CCNN/24221003;K4/2020;3;711,94824;612
CCNN/24221003;K4/2020;4;42388,44663;612
CCNN/24221003;K4/2020;5;42388,44663;612
CCNN/24221003;K4/2020;6;42388,44663;612
CCNN/24221999;K4/2020;1;30474,16631;612
CCNN/24221999;K4/2020;2;9570,06231;612
CCNN/24221999;K4/2020;3;22746,68287;612
CCNN/24271000;K4/2020;2;1620,317625;612
CCNN/24271000;K4/2020;4;952,845915;612
CCNN/24271000;K4/2020;5;952,845915;612
CCNN/24271000;K4/2020;6;952,845915;612
CCNN/27301001;K4/2020;1;-21533,23713;612
CCNN/27301001;K4/2020;2;-21562,23389;612
CCNN/27301001;K4/2020;3;3438,270495;612
CCNN/27302004;K4/2020;4;33970,87549;612
CCNN/27302004;K4/2020;5;33970,87549;612
CCNN/27302004;K4/2020;6;33970,87549;612
CCNN/27304000;K4/2020;1;3775,655395;612
CCNN/27304000;K4/2020;2;1,51088;612
CCNN/27304000;K4/2020;4;-417,832515;612
CCNN/27304000;K4/2020;5;-417,832515;612
CCNN/27304000;K4/2020;6;-417,832515;612
CCNN/27399000;K4/2020;2;713,3512;612
CCNN/27399000;K4/2020;4;5579,43702;612
CCNN/27399000;K4/2020;5;5579,43702;612
CCNN/27399000;K4/2020;6;5579,43702;612
CCNN/28201000;K4/2020;4;2629,194255;612
CCNN/28201000;K4/2020;5;2629,194255;612
CCNN/28201000;K4/2020;6;2629,194255;612
CCNN/28201001;K4/2020;2;1834,336475;612
CCNN/28299000;K4/2020;4;1131,183715;612
CCNN/28299000;K4/2020;5;1131,183715;612
CCNN/28299000;K4/2020;6;1131,183715;612
CCNN/32203000;K4/2020;1;-15981,83908;612
CCNN/32203000;K4/2020;2;-6076,26023;612
CCNN/32203000;K4/2020;3;-702,147755;612
CCNN/32203999;K4/2020;1;6357,1625;612
CCNN/32203999;K4/2020;2;8320,38918;612
CCNN/32203999;K4/2020;3;11544,89714;612
CCNN/24221000;K4/2020;1;-1,706485;596
CCNN/24221003;K4/2020;4;-535,0134;596
CCNN/24221003;K4/2020;5;-535,0134;596
CCNN/24221003;K4/2020;6;-535,0134;596
CCNN/24221999;K4/2020;1;4824,92783;596
CCNN/28201000;K4/2020;4;-25,475865;596
CCNN/28201000;K4/2020;5;-25,475865;596
