Account number;Year;Month;Value DKK;Cost Center
CCNN/21101000;K4/2019;4;387831,9618;576
CCNN/21101004;K4/2019;4;15144,05148;576
CCNN/21101002;K4/2019;4;32337,321;576
CCNN/21104001;K4/2019;4;1890,64452;576
CCNN/21102000;K4/2019;4;1175,62704;576
CCNN/21102001;K4/2019;4;8552,44932;576
CCNN/21102002;K4/2019;4;17924,72952;576
CCNN/21401001;K4/2019;4;-31668,25848;576
CCNN/22103000;K4/2019;4;139469,2039;576
CCNN/22202000;K4/2019;4;990129,6775;576
CCNN/22202010;K4/2019;4;59583,03216;576
CCNN/22303000;K4/2019;4;25970,22888;576
CCNN/22399000;K4/2019;4;16880,86164;576
CCNN/22399001;K4/2019;4;21631,74252;576
CCNN/22399003;K4/2019;4;8097,38484;576
CCNN/22399010;K4/2019;4;9738,78984;576
CCNN/22399011;K4/2019;4;56643,1674;576
CCNN/22399012;K4/2019;4;-19978,00344;576
CCNN/22399013;K4/2019;4;64991,3598;576
CCNN/22399014;K4/2019;4;506040,1114;576
CCNN/24219000;K4/2019;4;139723,2001;576
CCNN/24223000;K4/2019;4;-35,3028;576
CCNN/24223000;K4/2019;4;70,48296;576
CCNN/24223000;K4/2019;4;111,6024;576
CCNN/24223000;K4/2019;4;43,72992;576
CCNN/24223000;K4/2019;4;7,83144;576
CCNN/24223000;K4/2019;4;59,64684;576
CCNN/24222000;K4/2019;4;13188,53916;576
CCNN/24241000;K4/2019;4;474,72192;576
CCNN/24241000;K4/2019;4;0,06132;576
CCNN/24221000;K4/2019;4;94,63428;576
CCNN/24221000;K4/2019;4;-0,06132;576
CCNN/24221002;K4/2019;4;1566,288;576
CCNN/24221002;K4/2019;4;38,17608;576
CCNN/24221003;K4/2019;4;-4333,3968;576
CCNN/24221003;K4/2019;4;-11047,68276;576
CCNN/24221003;K4/2019;4;-24988,557;576
CCNN/24221003;K4/2019;4;-7886,19876;576
CCNN/24221003;K4/2019;4;-202779,4146;576
CCNN/24221999;K4/2019;4;261808,0264;576
CCNN/24271000;K4/2019;4;2062,2792;576
CCNN/27301001;K4/2019;4;1025264,557;576
CCNN/28299000;K4/2019;4;52531,86288;576
CCNN/28299000;K4/2019;4;926,7204;576
CCNN/32203000;K4/2019;4;-120159,133;576
CCNN/32203999;K4/2019;4;34421,85936;576
CCNN/24219900;K4/2019;4;135503,4906;612
CCNN/24219900;K4/2019;4;-135438,0359;612
CCNN/24219910;K4/2019;4;-65,45472;612
CCNN/24221003;K4/2019;4;1825,57524;612
CCNN/24221003;K4/2019;4;414,28668;612
CCNN/24221003;K4/2019;4;2623,5324;612
CCNN/24221003;K4/2019;4;388,69872;612
CCNN/24221003;K4/2019;4;753,9732;612
CCNN/24221003;K4/2019;4;7518,8394;612
CCNN/24221003;K4/2019;4;2706,28812;612
CCNN/24221003;K4/2019;4;74,7228;612
CCNN/24221003;K4/2019;4;3747,79956;612
CCNN/24221999;K4/2019;4;-20053,71612;612
CCNN/32203000;K4/2019;4;15447,44532;612
CCNN/32203999;K4/2019;4;-15447,44532;612
CCNN/20101000;K4/2019;4;383799,9528;612
CCNN/20101001;K4/2019;4;34729,62444;612
CCNN/20101002;K4/2019;4;4567,56036;612
CCNN/20101004;K4/2019;4;12908,36808;612
CCNN/20101100;K4/2019;4;89980,5738;612
CCNN/20104000;K4/2019;4;-20278,46268;612
CCNN/20104101;K4/2019;4;-888,73704;612
CCNN/20102000;K4/2019;4;15646,7616;612
CCNN/20102001;K4/2019;4;12639,82152;612
CCNN/20102002;K4/2019;4;16622,3628;612
CCNN/21101000;K4/2019;4;242830,6339;612
CCNN/21101004;K4/2019;4;6278,2044;612
CCNN/21101002;K4/2019;4;12680,4066;612
CCNN/21104001;K4/2019;4;-253,14648;612
CCNN/21102000;K4/2019;4;2435,38512;612
CCNN/21102001;K4/2019;4;-1568,37288;612
CCNN/21102002;K4/2019;4;4552,55448;612
CCNN/21401001;K4/2019;4;-10543,92144;612
CCNN/22103000;K4/2019;4;49759,3404;612
CCNN/22202000;K4/2019;4;352129,6094;612
CCNN/22202010;K4/2019;4;20730,8028;612
CCNN/22303000;K4/2019;4;9135,05064;612
CCNN/22399000;K4/2019;4;5937,47544;612
CCNN/22399001;K4/2019;4;8096,85924;612
CCNN/22399003;K4/2019;4;2827,67544;612
CCNN/22399010;K4/2019;4;3425,8608;612
CCNN/22399011;K4/2019;4;17759,16552;612
CCNN/22399012;K4/2019;4;-10031,94324;612
CCNN/22399013;K4/2019;4;16074,22332;612
CCNN/22399014;K4/2019;4;195429,9936;612
CCNN/24219000;K4/2019;4;2245,0128;612
CCNN/24219000;K4/2019;4;-87,71388;612
CCNN/24242000;K4/2019;4;704,8296;612
CCNN/24221000;K4/2019;4;736,15536;612
CCNN/24221002;K4/2019;4;1292,1876;612
CCNN/24221003;K4/2019;4;430,7292;612
CCNN/24221003;K4/2019;4;-291,39264;612
CCNN/24221999;K4/2019;4;20053,71612;612
CCNN/27301001;K4/2019;4;30026,16144;612
CCNN/27399000;K4/2019;4;65262;612
CCNN/32203000;K4/2019;4;-7056,1362;612
CCNN/32203999;K4/2019;4;12680,33652;612
CCNN/24221000;K4/2019;4;-0,1314;596
CCNN/24221003;K4/2019;4;50,25612;532
CCNN/24221003;K4/2019;4;3882,76488;532
CCNN/24221003;K4/2019;4;2680,23588;532
CCNN/24221003;K4/2019;4;3234,39348;532
CCNN/24221003;K4/2019;4;14191,7256;532
CCNN/24221003;K4/2019;4;4250,90388;532
CCNN/24221003;K4/2019;4;1722,79416;532
CCNN/24221003;K4/2019;4;212,23728;532
CCNN/24221003;K4/2019;4;11098,91124;532
CCNN/24221003;K4/2019;4;315,08844;532
CCNN/24221003;K4/2019;4;924,50412;532
CCNN/24221003;K4/2019;4;94,3014;532
CCNN/24221003;K4/2019;4;89,41332;532
CCNN/24221003;K4/2019;4;84,5778;532
CCNN/24221003;K4/2019;4;38,96448;532
CCNN/24221003;K4/2019;4;64,08816;532
CCNN/24221003;K4/2019;4;19,1844;532
CCNN/24221003;K4/2019;4;19,63992;532
CCNN/24221003;K4/2019;4;1602,83472;532
CCNN/24221003;K4/2019;4;533,97456;532
CCNN/24221003;K4/2019;4;95,15112;532
CCNN/24221003;K4/2019;4;396,20604;532
CCNN/24221003;K4/2019;4;246,75168;532
CCNN/24221003;K4/2019;4;11,42304;532
CCNN/24221003;K4/2019;4;146,83512;532
CCNN/24221003;K4/2019;4;60,10236;532
CCNN/24221003;K4/2019;4;50,37876;532
CCNN/24221003;K4/2019;4;53,2608;532
CCNN/24221003;K4/2019;4;274,8888;532
CCNN/24221003;K4/2019;4;26,499;532
CCNN/24221003;K4/2019;4;27,67284;532
CCNN/24221003;K4/2019;4;37,07232;532
CCNN/24221003;K4/2019;4;19,5786;532
CCNN/24221003;K4/2019;4;13,1838;532
CCNN/24221003;K4/2019;4;74,53008;532
CCNN/24221003;K4/2019;4;69,17772;532
CCNN/24221003;K4/2019;4;122,6838;532
CCNN/24221003;K4/2019;4;41,11944;532
CCNN/24221003;K4/2019;4;223,65156;532
CCNN/24221003;K4/2019;4;62,12592;532
CCNN/24221003;K4/2019;4;1334,148;532
CCNN/24221003;K4/2019;4;34,65456;532
CCNN/24221003;K4/2019;4;12,6582;532
CCNN/24221003;K4/2019;4;8,87388;532
CCNN/24221003;K4/2019;4;689,16672;532
CCNN/24221003;K4/2019;4;696,34992;532
CCNN/24221003;K4/2019;4;335,84088;532
CCNN/24221999;K4/2019;4;-50274,7788;532
CCNN/32203000;K4/2019;4;203839,3308;532
CCNN/32203999;K4/2019;4;-203839,3308;532
CCNN/24219000;K4/2019;4;9802,41372;532
CCNN/24221000;K4/2019;4;3329,14164;532
CCNN/24221002;K4/2019;4;23006,169;532
CCNN/24221003;K4/2019;4;-32,04408;532
CCNN/24221999;K4/2019;4;50274,7788;532
CCNN/27299000;K4/2019;4;131465,735;532
CCNN/27299000;K4/2019;4;-65731,8864;532
CCNN/27301001;K4/2019;4;-21816,67488;532
CCNN/27399000;K4/2019;4;879857,6587;532
CCNN/27399000;K4/2019;4;-431420,9772;532
CCNN/28201001;K4/2019;4;200,28864;532
CCNN/28299000;K4/2019;4;49619,6184;532
CCNN/28299000;K4/2019;4;18646,00164;532
CCNN/32203000;K4/2019;4;-63630,45;532
CCNN/32203999;K4/2019;4;203186,7108;532
CCNN/24221003;K4/2019;4;4228,9776;663
CCNN/24221003;K4/2019;4;44058,1134;663
CCNN/24221003;K4/2019;4;2576,54376;663
CCNN/24221003;K4/2019;4;13822,4916;663
CCNN/24221003;K4/2019;4;11997,76608;663
CCNN/24221003;K4/2019;4;1370,502;663
CCNN/24221003;K4/2019;4;5965,85784;663
CCNN/24221003;K4/2019;4;631,28064;663
CCNN/24221003;K4/2019;4;18248,76192;663
CCNN/24221003;K4/2019;4;555,31392;663
CCNN/24221003;K4/2019;4;122,82396;663
CCNN/24221003;K4/2019;4;20909,9448;663
CCNN/24221003;K4/2019;4;3229,68936;663
CCNN/24221003;K4/2019;4;360,57036;663
CCNN/24221003;K4/2019;4;315,73668;663
CCNN/24221003;K4/2019;4;374,14836;663
CCNN/24221999;K4/2019;4;-128768,5223;663
CCNN/32203000;K4/2019;4;76563,81036;663
CCNN/32203999;K4/2019;4;-76563,81036;663
CCNN/20101000;K4/2019;4;306142,2812;663
CCNN/20101001;K4/2019;4;26845,8522;663
CCNN/20101100;K4/2019;4;61762,91436;663
CCNN/20104101;K4/2019;4;22716,72108;663
CCNN/20102000;K4/2019;4;3077,75592;663
CCNN/20102001;K4/2019;4;-7865,89308;663
CCNN/20102002;K4/2019;4;10348,52964;663
CCNN/21101000;K4/2019;4;271952,5619;663
CCNN/21101004;K4/2019;4;2205,8556;663
CCNN/21101002;K4/2019;4;6419,36304;663
CCNN/21104001;K4/2019;4;3860,1816;663
CCNN/21102000;K4/2019;4;615,09216;663
CCNN/21102001;K4/2019;4;9576,22176;663
CCNN/21102002;K4/2019;4;12818,43792;663
CCNN/22103000;K4/2019;4;47924,30436;663
CCNN/22202000;K4/2019;4;291114,3348;663
CCNN/22202010;K4/2019;4;16097,98044;663
CCNN/22303000;K4/2019;4;7799,52732;663
CCNN/22399000;K4/2019;4;5069,81496;663
CCNN/22399001;K4/2019;4;6499,77108;663
CCNN/22399003;K4/2019;4;2142,48576;663
CCNN/22399010;K4/2019;4;2924,78004;663
CCNN/22399011;K4/2019;4;30545,08632;663
CCNN/22399013;K4/2019;4;13395,354;663
CCNN/22399014;K4/2019;4;124241,293;663
CCNN/24219000;K4/2019;4;10381,55484;663
CCNN/24222000;K4/2019;4;4225,71888;663
CCNN/24221000;K4/2019;4;31003,3044;663
CCNN/24221000;K4/2019;4;7553,748;663
CCNN/24221000;K4/2019;4;-0,06132;663
CCNN/24221000;K4/2019;4;22593,7044;663
CCNN/24221002;K4/2019;4;23560,7646;663
CCNN/24221003;K4/2019;4;1370,502;663
CCNN/24221003;K4/2019;4;-101312,2032;663
CCNN/24221999;K4/2019;4;130794,9731;663
CCNN/24271000;K4/2019;4;946,8246;663
CCNN/27301001;K4/2019;4;106178,0766;663
CCNN/27302004;K4/2019;4;120036,5105;663
CCNN/27302004;K4/2019;4;-40497,94428;663
CCNN/27304000;K4/2019;4;6596,8056;663
CCNN/27399000;K4/2019;4;14358,297;663
CCNN/27399000;K4/2019;4;-65262;663
CCNN/28201001;K4/2019;4;685,251;663
CCNN/28201001;K4/2019;4;58,7358;663
CCNN/28299000;K4/2019;4;107827,3043;663
CCNN/28299000;K4/2019;4;-79247,6466;663
CCNN/32203000;K4/2019;4;-216767,7856;663
CCNN/32203999;K4/2019;4;78249,19056;663
CCNN/32203000;K4/2019;4;146270,0212;342
CCNN/32203999;K4/2019;4;-146270,0212;342
CCNN/22202000;K4/2019;4;6305,80716;342
CCNN/24221003;K4/2019;4;-261,95904;342
CCNN/24221003;K4/2019;4;-4248,5562;342
CCNN/24221003;K4/2019;4;-3667,7244;342
CCNN/24221003;K4/2019;4;-5220,96;342
CCNN/24221003;K4/2019;4;-62818,5294;342
CCNN/24221003;K4/2019;4;-36416,196;342
CCNN/24221003;K4/2019;4;-20831,6304;342
CCNN/24221003;K4/2019;4;-10513,7082;342
CCNN/24221003;K4/2019;4;-11316,4308;342
CCNN/24221003;K4/2019;4;-3146,40804;342
CCNN/24221003;K4/2019;4;-18440,43072;342
CCNN/24221003;K4/2019;4;-49605,909;342
CCNN/28299000;K4/2019;4;7244,082;342
CCNN/32203000;K4/2019;4;-146484,7375;342
CCNN/32203999;K4/2019;4;146628,9709;342
CCNN/38101002;K4/2019;4;322485,6468;564
CCNN/38101003;K4/2019;4;752803,6962;564
CCNN/38102001;K4/2019;4;250038,3006;564
CCNN/38103001;K4/2019;4;662709,5052;564
CCNN/38103011;K4/2019;4;12393,2538;564
CCNN/38103021;K4/2019;4;3276,1524;564
CCNN/38103031;K4/2019;4;121393,8462;564
CCNN/33303000;K4/2019;4;-99439,3152;343
CCNN/33303100;K4/2019;4;-95509801,44;343
CCNN/33323000;K4/2019;4;-27821,25192;343
CCNN/24219900;K4/2019;4;92672,04;631
CCNN/24219900;K4/2019;4;-92672,04;631
CCNN/24221003;K4/2019;4;6206,9418;631
CCNN/24221003;K4/2019;4;631,14924;631
CCNN/24221003;K4/2019;4;1668,22812;631
CCNN/24221003;K4/2019;4;358,16136;631
CCNN/24221003;K4/2019;4;2718,03528;631
CCNN/24221003;K4/2019;4;1213,8732;631
CCNN/24221003;K4/2019;4;86,73276;631
CCNN/24221003;K4/2019;4;156,43608;631
CCNN/24221003;K4/2019;4;1891,10004;631
CCNN/24221003;K4/2019;4;429,29256;631
CCNN/24221003;K4/2019;4;366,77244;631
CCNN/24221003;K4/2019;4;40,13832;631
CCNN/24221003;K4/2019;4;462,966;631
CCNN/24221003;K4/2019;4;139,92348;631
CCNN/24221003;K4/2019;4;6417,08544;631
CCNN/24221003;K4/2019;4;4144,137;631
CCNN/24221003;K4/2019;4;78,3144;631
CCNN/24221003;K4/2019;4;64,61376;631
CCNN/24221003;K4/2019;4;2810,18172;631
CCNN/24221003;K4/2019;4;45461,5092;631
CCNN/24221999;K4/2019;4;-75345,5922;631
CCNN/32203000;K4/2019;4;12825,2532;631
CCNN/32203999;K4/2019;4;-12825,2532;631
CCNN/20101000;K4/2019;4;894598,6363;631
CCNN/20101001;K4/2019;4;84118,27668;631
CCNN/20101002;K4/2019;4;1128,70848;631
CCNN/20101003;K4/2019;4;6526,2;631
CCNN/20101100;K4/2019;4;647062,4808;631
CCNN/20104000;K4/2019;4;5157,65148;631
CCNN/20104101;K4/2019;4;-81360,63744;631
CCNN/20102000;K4/2019;4;47905,7682;631
CCNN/20102001;K4/2019;4;69553,55904;631
CCNN/20102002;K4/2019;4;41466,43236;631
CCNN/21101000;K4/2019;4;305121,5135;631
CCNN/21101004;K4/2019;4;12259,47108;631
CCNN/21101002;K4/2019;4;44038,7976;631
CCNN/21104001;K4/2019;4;-125477,2939;631
CCNN/21104140;K4/2019;4;6301,89144;631
CCNN/21102000;K4/2019;4;68007,90084;631
CCNN/21102001;K4/2019;4;-51999,91188;631
CCNN/21102002;K4/2019;4;8057,3166;631
CCNN/21401001;K4/2019;4;-1702,55856;631
CCNN/22103000;K4/2019;4;136210,2124;631
CCNN/22202000;K4/2019;4;840911,636;631
CCNN/22202010;K4/2019;4;50537,32476;631
CCNN/22303000;K4/2019;4;23996,5746;631
CCNN/22399000;K4/2019;4;15598,0122;631
CCNN/22399001;K4/2019;4;20687,01156;631
CCNN/22399003;K4/2019;4;7109,18676;631
CCNN/22399010;K4/2019;4;8998,71876;631
CCNN/22399011;K4/2019;4;-76348,63848;631
CCNN/22399012;K4/2019;4;2352,3666;631
CCNN/22399013;K4/2019;4;37757,98272;631
CCNN/22399014;K4/2019;4;307956,3721;631
CCNN/22399013;K4/2019;4;3991,74804;631
CCNN/24219000;K4/2019;4;45030,78;631
CCNN/24242000;K4/2019;4;4088,01168;631
CCNN/24221000;K4/2019;4;1176,08256;631
CCNN/24221002;K4/2019;4;23664,58812;631
CCNN/24221002;K4/2019;4;-0,19272;631
CCNN/24221003;K4/2019;4;-6926,58456;631
CCNN/24221003;K4/2019;4;2732,13012;631
CCNN/24221003;K4/2019;4;449,32668;631
CCNN/24221999;K4/2019;4;75345,5922;631
CCNN/24271000;K4/2019;4;4286,53956;631
CCNN/27301001;K4/2019;4;15574,50912;631
CCNN/27304000;K4/2019;4;7730,81388;631
CCNN/27399000;K4/2019;4;122444,5644;631
CCNN/28201001;K4/2019;4;698,3034;631
CCNN/28201001;K4/2019;4;19,12308;631
CCNN/32203000;K4/2019;4;-11632,70184;631
CCNN/32203999;K4/2019;4;12825,2532;631
CCNN/24221003;K4/2019;4;2268,50712;344
CCNN/24221003;K4/2019;4;4977,27432;344
CCNN/24221003;K4/2019;4;709,13952;344
CCNN/24221003;K4/2019;4;2,28636;344
CCNN/24221003;K4/2019;4;373,29864;344
CCNN/24221003;K4/2019;4;1467,08976;344
CCNN/24221003;K4/2019;4;369,70704;344
CCNN/24221003;K4/2019;4;704,8296;344
CCNN/24221003;K4/2019;4;1350,9234;344
CCNN/24221003;K4/2019;4;52,2096;344
CCNN/24221003;K4/2019;4;45,6834;344
CCNN/24221003;K4/2019;4;1501,026;344
CCNN/24221003;K4/2019;4;6947,92392;344
CCNN/24221003;K4/2019;4;1443,72684;344
CCNN/24221003;K4/2019;4;632,91;344
CCNN/24221003;K4/2019;4;437,97372;344
CCNN/24221003;K4/2019;4;120,86172;344
CCNN/24221003;K4/2019;4;1185,15792;344
CCNN/24221003;K4/2019;4;4953,32448;344
CCNN/24221003;K4/2019;4;169,6812;344
CCNN/24221003;K4/2019;4;313,84452;344
CCNN/24221003;K4/2019;4;319,45968;344
CCNN/24221003;K4/2019;4;24134,019;344
CCNN/24221003;K4/2019;4;9112,92288;344
CCNN/24221003;K4/2019;4;4,82676;344
CCNN/24221003;K4/2019;4;872,55732;344
CCNN/24221003;K4/2019;4;881,037;344
CCNN/24221003;K4/2019;4;815,775;344
CCNN/24221003;K4/2019;4;2,21628;344
CCNN/24221003;K4/2019;4;2,61048;344
CCNN/24221003;K4/2019;4;74,53008;344
CCNN/24221003;K4/2019;4;44,18544;344
CCNN/24221003;K4/2019;4;809,2488;344
CCNN/24221003;K4/2019;4;3656,30136;344
CCNN/24221003;K4/2019;4;3274,65444;344
CCNN/24221003;K4/2019;4;2408,49192;344
CCNN/24221003;K4/2019;4;586,05276;344
CCNN/24221003;K4/2019;4;586,05276;344
CCNN/24221003;K4/2019;4;1411,87548;344
CCNN/24221003;K4/2019;4;706,32756;344
CCNN/24221003;K4/2019;4;841,8798;344
CCNN/24221003;K4/2019;4;8290,62168;344
CCNN/24221003;K4/2019;4;94,3014;344
CCNN/24221003;K4/2019;4;48,3552;344
CCNN/24221003;K4/2019;4;66,75996;344
CCNN/24221003;K4/2019;4;2520,74256;344
CCNN/24221003;K4/2019;4;1431,84828;344
