Account number;Year;Month;Value DKK;Cost Center
CCNN/24221003;K4/2019;8;606,68256;435
CCNN/24221003;K4/2019;8;2062,15656;435
CCNN/24221003;K4/2019;8;478,76028;435
CCNN/24221003;K4/2019;8;527,71116;435
CCNN/24221003;K4/2019;8;5275,9728;435
CCNN/24221003;K4/2019;8;4008,39204;435
CCNN/24221003;K4/2019;8;845,34;435
CCNN/24221003;K4/2019;8;9536,02212;435
CCNN/24221003;K4/2019;8;3720,78372;435
CCNN/24221999;K4/2019;8;-321266,4388;435
CCNN/32203000;K4/2019;8;51243,43332;435
CCNN/32203999;K4/2019;8;-51243,43332;435
CCNN/20101000;K4/2019;8;1385284,5;435
CCNN/20101001;K4/2019;8;138485,7012;435
CCNN/20101002;K4/2019;8;3168,59712;435
CCNN/20101003;K4/2019;8;22841,7;435
CCNN/20101004;K4/2019;8;4429,26624;435
CCNN/20101100;K4/2019;8;395132,756;435
CCNN/20104000;K4/2019;8;-14327,68956;435
CCNN/20104101;K4/2019;8;8696,74404;435
CCNN/20102000;K4/2019;8;20054,23296;435
CCNN/20102001;K4/2019;8;-383465,3383;435
CCNN/20102002;K4/2019;8;-29924,51916;435
CCNN/21101000;K4/2019;8;411161,3047;435
CCNN/21101004;K4/2019;8;1442,2902;435
CCNN/21101002;K4/2019;8;26919,66396;435
CCNN/21104001;K4/2019;8;-24836,89512;435
CCNN/21104140;K4/2019;8;11502,30048;435
CCNN/21102000;K4/2019;8;39080,19084;435
CCNN/21102001;K4/2019;8;-88013,90124;435
CCNN/21102002;K4/2019;8;7908,44916;435
CCNN/21401001;K4/2019;8;-7526,27664;435
CCNN/22103000;K4/2019;8;152399,6297;435
CCNN/22401000;K4/2019;8;6767,6694;435
CCNN/22202000;K4/2019;8;834701,1727;435
CCNN/22202010;K4/2019;8;60657,11328;435
CCNN/22303000;K4/2019;8;27582,7872;435
CCNN/22399000;K4/2019;8;17928,38244;435
CCNN/22399001;K4/2019;8;22937,04384;435
CCNN/22399003;K4/2019;8;8387,01672;435
CCNN/22399010;K4/2019;8;10343,57148;435
CCNN/22399011;K4/2019;8;-252693,9822;435
CCNN/22399012;K4/2019;8;-7310,71056;435
CCNN/22399013;K4/2019;8;68787,65472;435
CCNN/22399014;K4/2019;8;59189,89212;435
CCNN/22399013;K4/2019;8;95,2212;435
CCNN/24241000;K4/2019;8;1042,10712;435
CCNN/24221000;K4/2019;8;111777,4336;435
CCNN/24221002;K4/2019;8;383031,692;435
CCNN/24221002;K4/2019;8;-76286,64396;435
CCNN/24221002;K4/2019;8;-353576,4636;435
CCNN/24221003;K4/2019;8;-1345,70244;435
CCNN/24221003;K4/2019;8;-2995,5258;435
CCNN/24221999;K4/2019;8;65489,70744;435
CCNN/24282000;K4/2019;8;172,23036;435
CCNN/27301000;K4/2019;8;9195,4158;435
CCNN/27301001;K4/2019;8;-113245,6446;435
CCNN/27399000;K4/2019;8;38504,58;435
CCNN/27399000;K4/2019;8;104092,89;435
CCNN/28201001;K4/2019;8;3945,8106;435
CCNN/28201001;K4/2019;8;4072,3488;435
CCNN/28299000;K4/2019;8;6330,414;435
CCNN/32203000;K4/2019;8;-49859,87892;435
CCNN/32203999;K4/2019;8;26996,63808;435
CCNN/24221003;K4/2019;8;-2711,3076;576
CCNN/24221003;K4/2019;8;1656,34956;576
CCNN/24221003;K4/2019;8;1372,20144;576
CCNN/24221003;K4/2019;8;8128,38648;576
CCNN/24221003;K4/2019;8;685,83792;576
CCNN/24221003;K4/2019;8;4887,66828;576
CCNN/24221003;K4/2019;8;486,85452;576
CCNN/24221003;K4/2019;8;66809,48904;576
CCNN/24221003;K4/2019;8;9431,66424;576
CCNN/24221003;K4/2019;8;1794,705;576
CCNN/24221003;K4/2019;8;178365,2245;576
CCNN/24221003;K4/2019;8;18275,19084;576
CCNN/24221003;K4/2019;8;37944,63204;576
CCNN/24221003;K4/2019;8;259864,8043;576
CCNN/24221003;K4/2019;8;46510,01112;576
CCNN/24221003;K4/2019;8;2679,5964;576
CCNN/24221003;K4/2019;8;19021,13112;576
CCNN/24221003;K4/2019;8;392,02752;576
CCNN/24221003;K4/2019;8;-14255,18304;576
CCNN/24221003;K4/2019;8;-2089,16364;576
CCNN/24221003;K4/2019;8;809,2488;576
CCNN/24221003;K4/2019;8;6764,27928;576
CCNN/24221003;K4/2019;8;12830,5092;576
CCNN/24221003;K4/2019;8;25974,276;576
CCNN/24221003;K4/2019;8;6813,3528;576
CCNN/24221003;K4/2019;8;1896,321;576
CCNN/24221003;K4/2019;8;56624,25456;576
CCNN/24221003;K4/2019;8;316194,39;576
CCNN/24221003;K4/2019;8;-13243,94616;576
CCNN/24221003;K4/2019;8;12628,197;576
CCNN/24221003;K4/2019;8;-1104,17172;576
CCNN/24221003;K4/2019;8;4620,5496;576
CCNN/24221003;K4/2019;8;548,2008;576
CCNN/24221003;K4/2019;8;411,1506;576
CCNN/24221003;K4/2019;8;-430,5978;576
CCNN/24221003;K4/2019;8;481,37076;576
CCNN/24221003;K4/2019;8;-1533,657;576
CCNN/24221003;K4/2019;8;3357,01596;576
CCNN/24221003;K4/2019;8;8786,35884;576
CCNN/24221003;K4/2019;8;181,29696;576
CCNN/24221003;K4/2019;8;204,7212;576
CCNN/24221003;K4/2019;8;-445,14816;576
CCNN/24221003;K4/2019;8;-0,06132;576
CCNN/24221003;K4/2019;8;13339,5528;576
CCNN/24221003;K4/2019;8;-1320,25464;576
CCNN/24221003;K4/2019;8;3767,44824;576
CCNN/24221003;K4/2019;8;3549,53448;576
CCNN/24221003;K4/2019;8;501,15084;576
CCNN/24221003;K4/2019;8;1189,79196;576
CCNN/24221003;K4/2019;8;-1027,1538;576
CCNN/24221003;K4/2019;8;3506,85576;576
CCNN/24221003;K4/2019;8;-398,0982;576
CCNN/24221003;K4/2019;8;1810,63068;576
CCNN/24221003;K4/2019;8;-489,92052;576
CCNN/24221003;K4/2019;8;-601,0674;576
CCNN/24221003;K4/2019;8;-512,68776;576
CCNN/24221003;K4/2019;8;400,44588;576
CCNN/24221003;K4/2019;8;258,76164;576
CCNN/24221003;K4/2019;8;881,037;576
CCNN/24221003;K4/2019;8;641,72256;576
CCNN/24221003;K4/2019;8;-73,81176;576
CCNN/24221003;K4/2019;8;676,70124;576
CCNN/24221003;K4/2019;8;-298,18164;576
CCNN/24221003;K4/2019;8;9139,94748;576
CCNN/24221003;K4/2019;8;8836,4748;576
CCNN/24221003;K4/2019;8;4418,2374;576
CCNN/24221003;K4/2019;8;-520,26516;576
CCNN/24221003;K4/2019;8;24988,557;576
CCNN/24221003;K4/2019;8;45,1578;576
CCNN/24221003;K4/2019;8;261,95904;576
CCNN/24221003;K4/2019;8;12582,5136;576
CCNN/24221003;K4/2019;8;6432,67824;576
CCNN/24221003;K4/2019;8;411,1506;576
CCNN/24221003;K4/2019;8;566,53548;576
CCNN/24221003;K4/2019;8;4138,39044;576
CCNN/24221003;K4/2019;8;153278,1175;576
CCNN/24221003;K4/2019;8;0,1314;576
CCNN/24221003;K4/2019;8;0,1314;576
CCNN/24221003;K4/2019;8;-0,06132;576
CCNN/24221003;K4/2019;8;0,06132;576
CCNN/24221003;K4/2019;8;-0,1314;576
CCNN/24221003;K4/2019;8;16399,4208;576
CCNN/24221003;K4/2019;8;368,47188;576
CCNN/24221003;K4/2019;8;-29,62632;576
CCNN/24221003;K4/2019;8;1753,65564;576
CCNN/24221003;K4/2019;8;-524,44368;576
CCNN/24221003;K4/2019;8;12699,8538;576
CCNN/24221003;K4/2019;8;6315,99504;576
CCNN/24221003;K4/2019;8;-3157,12152;576
CCNN/24221003;K4/2019;8;455,20464;576
CCNN/24221003;K4/2019;8;6622,91916;576
CCNN/24221003;K4/2019;8;7724,54172;576
CCNN/24221003;K4/2019;8;166,54512;576
CCNN/24221003;K4/2019;8;819,16512;576
CCNN/24221003;K4/2019;8;1287,42216;576
CCNN/24221003;K4/2019;8;4613,43648;576
CCNN/24221003;K4/2019;8;166287,6373;576
CCNN/24221003;K4/2019;8;103,30668;576
CCNN/24221003;K4/2019;8;-15034,92816;576
CCNN/24221003;K4/2019;8;-13120,53528;576
CCNN/24221003;K4/2019;8;-14168,7744;576
CCNN/24221003;K4/2019;8;-2951,34036;576
CCNN/24221003;K4/2019;8;-932,39688;576
CCNN/24221003;K4/2019;8;-1172,16684;576
CCNN/24221003;K4/2019;8;1944,8076;576
CCNN/24221003;K4/2019;8;2569,69344;576
CCNN/24221003;K4/2019;8;1900,82364;576
CCNN/24221003;K4/2019;8;-92,21652;576
CCNN/24221003;K4/2019;8;-3443,61732;576
CCNN/24221003;K4/2019;8;12455,64252;576
CCNN/24221999;K4/2019;8;-1521861,45;576
CCNN/32203000;K4/2019;8;59516,11452;576
CCNN/32203999;K4/2019;8;-59516,11452;576
CCNN/20101000;K4/2019;8;1298312,312;576
CCNN/20101001;K4/2019;8;136771,01;576
CCNN/20101002;K4/2019;8;11034,04344;576
CCNN/20101003;K4/2019;8;6526,2;576
CCNN/20101004;K4/2019;8;161652,2746;576
CCNN/20101100;K4/2019;8;482007,9011;576
CCNN/20104000;K4/2019;8;10605,66192;576
CCNN/20104101;K4/2019;8;-4386,57876;576
CCNN/20102000;K4/2019;8;83121,012;576
CCNN/20102001;K4/2019;8;-439853,4846;576
CCNN/20102002;K4/2019;8;-14993,8788;576
CCNN/21101000;K4/2019;8;390304,025;576
CCNN/21101004;K4/2019;8;3902,6676;576
CCNN/21101002;K4/2019;8;23722,737;576
CCNN/21104001;K4/2019;8;-2315,29428;576
CCNN/21102000;K4/2019;8;1873,545;576
CCNN/21102001;K4/2019;8;-2802,0174;576
CCNN/21102002;K4/2019;8;2581,0464;576
CCNN/21401001;K4/2019;8;-29905,65888;576
CCNN/22103000;K4/2019;8;144910,3553;576
CCNN/22202000;K4/2019;8;837492,0386;576
CCNN/22202010;K4/2019;8;62452,21248;576
CCNN/22303000;K4/2019;8;27411,15252;576
CCNN/22399000;K4/2019;8;17817,0516;576
CCNN/22399001;K4/2019;8;24689,0088;576
CCNN/22399003;K4/2019;8;8658,83076;576
CCNN/22399010;K4/2019;8;10278,95772;576
CCNN/22399011;K4/2019;8;-225599,5212;576
CCNN/22399012;K4/2019;8;5630,41116;576
CCNN/22399013;K4/2019;8;68884,041;576
CCNN/22399014;K4/2019;8;70753,80168;576
CCNN/24219000;K4/2019;8;-1074,47532;576
CCNN/24223000;K4/2019;8;-4,23984;576
CCNN/24223000;K4/2019;8;-0,5256;576
CCNN/24221002;K4/2019;8;3435,453;576
CCNN/24221002;K4/2019;8;-0,2628;576
CCNN/24221003;K4/2019;8;-8128,38648;576
CCNN/24221003;K4/2019;8;-66809,48904;576
CCNN/24221003;K4/2019;8;-9431,66424;576
CCNN/24221003;K4/2019;8;-178365,2245;576
CCNN/24221003;K4/2019;8;-18275,19084;576
CCNN/24221003;K4/2019;8;-37944,63204;576
CCNN/24221003;K4/2019;8;-173243,2;576
CCNN/24221003;K4/2019;8;-46510,01112;576
CCNN/24221003;K4/2019;8;-2679,65772;576
CCNN/24221003;K4/2019;8;-19021,13112;576
CCNN/24221003;K4/2019;8;-1883,72412;576
CCNN/24221003;K4/2019;8;-3549,53448;576
CCNN/24221003;K4/2019;8;-881,037;576
CCNN/24221003;K4/2019;8;-641,72256;576
CCNN/24221003;K4/2019;8;-6432,67824;576
CCNN/24221003;K4/2019;8;-411,1506;576
CCNN/24221003;K4/2019;8;-153278,1175;576
CCNN/24221003;K4/2019;8;-8199,7104;576
CCNN/24221003;K4/2019;8;-166288,487;576
CCNN/24221003;K4/2019;8;-205099,0801;576
CCNN/24221999;K4/2019;8;1551430,146;576
CCNN/27301001;K4/2019;8;-77550,99228;576
CCNN/27399000;K4/2019;8;52489,89372;576
CCNN/27399000;K4/2019;8;-23690,106;576
CCNN/28201001;K4/2019;8;7126,6104;576
CCNN/28201001;K4/2019;8;-130,524;576
CCNN/28299000;K4/2019;8;226397,1367;576
CCNN/32203000;K4/2019;8;-63132,7506;576
CCNN/32203999;K4/2019;8;44521,824;576
CCNN/24221003;K4/2019;8;35896,38636;612
CCNN/24221003;K4/2019;8;2951,60316;612
CCNN/24221003;K4/2019;8;374,86668;612
CCNN/24221003;K4/2019;8;135,42084;612
CCNN/24221003;K4/2019;8;97,11336;612
CCNN/24221003;K4/2019;8;313,6518;612
CCNN/24221003;K4/2019;8;9606,5664;612
CCNN/24221003;K4/2019;8;2250,89076;612
CCNN/24221003;K4/2019;8;3738,40008;612
CCNN/24221003;K4/2019;8;3678,94596;612
CCNN/24221999;K4/2019;8;-59043,8454;612
CCNN/32203000;K4/2019;8;27214,54308;612
CCNN/32203999;K4/2019;8;-27214,54308;612
CCNN/20101000;K4/2019;8;343879,967;612
CCNN/20101001;K4/2019;8;37480,03668;612
CCNN/20101100;K4/2019;8;87663,7728;612
CCNN/20104000;K4/2019;8;5953,91796;612
CCNN/20104101;K4/2019;8;2980,12572;612
CCNN/20102000;K4/2019;8;5844,92604;612
CCNN/20102001;K4/2019;8;-54396,85812;612
CCNN/20102002;K4/2019;8;-5899,62348;612
CCNN/21101000;K4/2019;8;196828,9481;612
CCNN/21101004;K4/2019;8;3436,04868;612
CCNN/21101002;K4/2019;8;12680,4066;612
CCNN/21104001;K4/2019;8;-2112,33384;612
CCNN/21102000;K4/2019;8;2373,32052;612
CCNN/21102001;K4/2019;8;-19794,87564;612
CCNN/21102002;K4/2019;8;6487,24428;612
CCNN/21401001;K4/2019;8;-8156,76888;612
CCNN/22103000;K4/2019;8;41700,00024;612
CCNN/22202000;K4/2019;8;235857,3323;612
CCNN/22202010;K4/2019;8;18435,79668;612
CCNN/22303000;K4/2019;8;7714,55532;612
CCNN/22399000;K4/2019;8;5014,40796;612
CCNN/22399001;K4/2019;8;7024,21476;612
CCNN/22399003;K4/2019;8;2414,694;612
CCNN/22399010;K4/2019;8;2892,99876;612
CCNN/22399011;K4/2019;8;-35680,17204;612
CCNN/22399012;K4/2019;8;3066,657;612
CCNN/22399013;K4/2019;8;19355,46528;612
CCNN/22399014;K4/2019;8;27258,69348;612
CCNN/24221000;K4/2019;8;1049,41296;612
CCNN/24221003;K4/2019;8;904,0758;612
CCNN/24221999;K4/2019;8;59043,8454;612
CCNN/27301001;K4/2019;8;-57397,04424;612
CCNN/32203000;K4/2019;8;-26076,54024;612
CCNN/32203999;K4/2019;8;27214,54308;612
CCNN/24219000;K4/2019;8;3086,8926;596
CCNN/24221000;K4/2019;8;10431,47808;596
CCNN/24221000;K4/2019;8;-0,07008;596
CCNN/27399000;K4/2019;8;7537,761;596
CCNN/27399000;K4/2019;8;-7537,761;596
CCNN/28299000;K4/2019;8;723,04164;596
CCNN/24221003;K4/2019;8;56,97504;532
CCNN/24221003;K4/2019;8;500,56392;532
CCNN/24221003;K4/2019;8;551,9238;532
CCNN/24221003;K4/2019;8;1286,7126;532
CCNN/24221003;K4/2019;8;2741,19672;532
CCNN/24221003;K4/2019;8;4159,7298;532
CCNN/24221003;K4/2019;8;1511,74824;532
CCNN/24221003;K4/2019;8;8852,47056;532
CCNN/24221003;K4/2019;8;19920,95832;532
CCNN/24221003;K4/2019;8;1518,05544;532
CCNN/24221003;K4/2019;8;19878,61248;532
CCNN/24221003;K4/2019;8;2364,05244;532
CCNN/24221003;K4/2019;8;4861,81752;532
CCNN/24221003;K4/2019;8;2193,18864;532
CCNN/24221003;K4/2019;8;25761,78468;532
CCNN/24221003;K4/2019;8;7029,1116;532
CCNN/24221003;K4/2019;8;3962,70864;532
CCNN/24221003;K4/2019;8;51,88548;532
CCNN/24221003;K4/2019;8;358,941;532
CCNN/24221003;K4/2019;8;14858,00244;532
CCNN/24221003;K4/2019;8;94,3014;532
CCNN/24221003;K4/2019;8;12255,16116;532
CCNN/24221003;K4/2019;8;348,17496;532
CCNN/24221003;K4/2019;8;271,2972;532
CCNN/24221003;K4/2019;8;89,41332;532
CCNN/24221003;K4/2019;8;65,262;532
CCNN/24221003;K4/2019;8;396,73164;532
CCNN/24221003;K4/2019;8;147,75492;532
CCNN/24221003;K4/2019;8;309,5346;532
CCNN/24221003;K4/2019;8;430,7292;532
CCNN/24221003;K4/2019;8;186,1938;532
CCNN/24221003;K4/2019;8;156,6288;532
CCNN/24221003;K4/2019;8;1941,40872;532
CCNN/24221003;K4/2019;8;704,24268;532
CCNN/24221003;K4/2019;8;120,86172;532
CCNN/24221003;K4/2019;8;295,64124;532
CCNN/24221003;K4/2019;8;89,15052;532
CCNN/24221003;K4/2019;8;1152,8598;532
CCNN/24221003;K4/2019;8;1150,04784;532
CCNN/24221003;K4/2019;8;454,61772;532
CCNN/24221003;K4/2019;8;143,3136;532
CCNN/24221003;K4/2019;8;82,36152;532
CCNN/24221003;K4/2019;8;384,9144;532
CCNN/24221003;K4/2019;8;78,69984;532
CCNN/24221003;K4/2019;8;52,08696;532
CCNN/24221003;K4/2019;8;550,03164;532
CCNN/24221003;K4/2019;8;182,01528;532
CCNN/24221003;K4/2019;8;80,20656;532
CCNN/24221003;K4/2019;8;65,3934;532
CCNN/24221003;K4/2019;8;166,42248;532
CCNN/24221003;K4/2019;8;63,36984;532
CCNN/24221003;K4/2019;8;1492,80036;532
CCNN/24221003;K4/2019;8;84,8406;532
CCNN/24221003;K4/2019;8;487,31004;532
CCNN/24221003;K4/2019;8;82,48416;532
CCNN/24221003;K4/2019;8;26,56032;532
CCNN/24221003;K4/2019;8;191,02056;532
CCNN/24221003;K4/2019;8;322,26288;532
CCNN/24221003;K4/2019;8;298,56708;532
CCNN/24221003;K4/2019;8;1302,82224;532
CCNN/24221003;K4/2019;8;160,79856;532
CCNN/24221003;K4/2019;8;350,65404;532
CCNN/24221003;K4/2019;8;283,24584;532
CCNN/24221003;K4/2019;8;259,48872;532
CCNN/24221003;K4/2019;8;8359,2738;532
CCNN/24221003;K4/2019;8;2001,72132;532
CCNN/24221003;K4/2019;8;300,5994;532
CCNN/24221003;K4/2019;8;114,99252;532
CCNN/24221003;K4/2019;8;196,0488;532
CCNN/24221003;K4/2019;8;728,98092;532
CCNN/24221003;K4/2019;8;246,04212;532
CCNN/24221003;K4/2019;8;94,88832;532
CCNN/24221003;K4/2019;8;116,946;532
CCNN/24221003;K4/2019;8;325,7844;532
CCNN/24221003;K4/2019;8;1938,2814;532
CCNN/24221999;K4/2019;8;-164695,6825;532
CCNN/32203000;K4/2019;8;203186,7108;532
CCNN/32203999;K4/2019;8;-203186,7108;532
CCNN/24219000;K4/2019;8;23,36292;532
CCNN/24219000;K4/2019;8;10977,0684;532
CCNN/24221000;K4/2019;8;183466,2952;532
CCNN/24221002;K4/2019;8;18644,70516;532
CCNN/24221002;K4/2019;8;-14241,53496;532
CCNN/24221003;K4/2019;8;2132,11392;532
CCNN/24221999;K4/2019;8;164695,6825;532
CCNN/27301001;K4/2019;8;-133908,6538;532
CCNN/27399000;K4/2019;8;47032,03704;532
CCNN/27399000;K4/2019;8;99302,6592;532
CCNN/28201001;K4/2019;8;631,99896;532
CCNN/28299000;K4/2019;8;429626,7365;532
CCNN/28299000;K4/2019;8;-7635,654;532
CCNN/32203000;K4/2019;8;-29694,21;532
CCNN/32203999;K4/2019;8;201555,1608;532
CCNN/24221003;K4/2019;8;391,4406;663
CCNN/24221003;K4/2019;8;279,97836;663
CCNN/24221003;K4/2019;8;968,48808;663
CCNN/24221003;K4/2019;8;2182,9482;663
CCNN/24221003;K4/2019;8;8070,2376;663
CCNN/24221003;K4/2019;8;763,50408;663
CCNN/24221003;K4/2019;8;1998,38376;663
CCNN/24221003;K4/2019;8;1163,81856;663
CCNN/24221003;K4/2019;8;569,08464;663
CCNN/24221003;K4/2019;8;719,84424;663
CCNN/24221003;K4/2019;8;376,89024;663
CCNN/24221003;K4/2019;8;53,83896;663
CCNN/24221003;K4/2019;8;139,92348;663
CCNN/24221003;K4/2019;8;2576,54376;663
CCNN/24221003;K4/2019;8;11997,76608;663
CCNN/24221003;K4/2019;8;1757,30856;663
CCNN/24221003;K4/2019;8;8431,8504;663
CCNN/24221003;K4/2019;8;1172,69244;663
CCNN/24221003;K4/2019;8;9509,91732;663
CCNN/24221003;K4/2019;8;111,2082;663
CCNN/24221003;K4/2019;8;11,29164;663
CCNN/24221003;K4/2019;8;19,4472;663
CCNN/24221003;K4/2019;8;4129,38516;663
CCNN/24221003;K4/2019;8;57,88608;663
CCNN/24221003;K4/2019;8;49,79184;663
CCNN/24221003;K4/2019;8;9,79368;663
CCNN/24221003;K4/2019;8;3565,39008;663
CCNN/24221003;K4/2019;8;1893,77184;663
CCNN/24221003;K4/2019;8;80,07516;663
CCNN/24221003;K4/2019;8;9747,471;663
CCNN/24221003;K4/2019;8;5606,91684;663
CCNN/24221003;K4/2019;8;13805,19936;663
CCNN/24221003;K4/2019;8;1447,18704;663
CCNN/24221003;K4/2019;8;272,66376;663
CCNN/24221003;K4/2019;8;104,4192;663
CCNN/24221003;K4/2019;8;10050,348;663
CCNN/24221003;K4/2019;8;555,31392;663
CCNN/24221003;K4/2019;8;144,88164;663
CCNN/24221003;K4/2019;8;1815,91296;663
CCNN/24221003;K4/2019;8;8378,79108;663
CCNN/24221003;K4/2019;8;4112,28564;663
CCNN/24221003;K4/2019;8;42,54732;663
CCNN/24221003;K4/2019;8;733,54488;663
CCNN/24221003;K4/2019;8;1073,2314;663
CCNN/24221003;K4/2019;8;45,8148;663
CCNN/24221003;K4/2019;8;72,69924;663
CCNN/24221003;K4/2019;8;315,21984;663
CCNN/24221999;K4/2019;8;-121376,9482;663
CCNN/32203000;K4/2019;8;79337,38404;663
CCNN/32203999;K4/2019;8;-79337,38404;663
CCNN/20101000;K4/2019;8;329298,4127;663
CCNN/20101001;K4/2019;8;22124,2122;663
CCNN/20101002;K4/2019;8;4808,56548;663
CCNN/20101004;K4/2019;8;31593,3342;663
CCNN/20101100;K4/2019;8;59367,79896;663
CCNN/20104101;K4/2019;8;4295,61492;663
CCNN/20102000;K4/2019;8;23562,32388;663
CCNN/20102001;K4/2019;8;-64441,72236;663
CCNN/20102002;K4/2019;8;11971,00428;663
CCNN/21101000;K4/2019;8;307176,0313;663
CCNN/21101004;K4/2019;8;1781,6526;663
CCNN/21101002;K4/2019;8;5715,32184;663
CCNN/21104001;K4/2019;8;5359,25412;663
CCNN/21102000;K4/2019;8;2425,85424;663
CCNN/21102001;K4/2019;8;-48106,51236;663
CCNN/21102002;K4/2019;8;19417,59996;663
CCNN/21401001;K4/2019;8;-1880,2026;663
CCNN/22103000;K4/2019;8;57140,66532;663
CCNN/22202000;K4/2019;8;254769,5328;663
CCNN/22202010;K4/2019;8;17769,59868;663
CCNN/22303000;K4/2019;8;8788,37364;663
CCNN/22399000;K4/2019;8;5712,64128;663
CCNN/22399001;K4/2019;8;7323,76296;663
CCNN/22399003;K4/2019;8;2249,97096;663
CCNN/22399010;K4/2019;8;3295,53828;663
CCNN/22399011;K4/2019;8;-36868,86024;663
CCNN/22399013;K4/2019;8;10989,60396;663
CCNN/22399014;K4/2019;8;12936,36504;663
CCNN/24219000;K4/2019;8;25452,18;663
CCNN/24221000;K4/2019;8;2928,43296;663
CCNN/24221000;K4/2019;8;11356,70052;663
CCNN/24221000;K4/2019;8;26,6304;663
CCNN/24221000;K4/2019;8;2134,0674;663
CCNN/24221003;K4/2019;8;1506,18564;663
CCNN/24221999;K4/2019;8;121376,9482;663
CCNN/24271000;K4/2019;8;1298,7138;663
CCNN/24282000;K4/2019;8;1172,49972;663
CCNN/23103000;K4/2019;8;1748,43468;663
CCNN/27301000;K4/2019;8;5286,222;663
CCNN/27301001;K4/2019;8;17749,30176;663
CCNN/27302004;K4/2019;8;27289,69512;663
CCNN/27399000;K4/2019;8;160099,696;663
CCNN/27399000;K4/2019;8;-554,727;663
CCNN/27399000;K4/2019;8;-34210,3404;663
CCNN/28201001;K4/2019;8;2,61048;663
CCNN/28299000;K4/2019;8;16063,7814;663
CCNN/28299000;K4/2019;8;316272,7044;663
CCNN/32203000;K4/2019;8;-251748,1738;663
CCNN/32203999;K4/2019;8;80924,88876;663
CCNN/24221003;K4/2019;8;13959,6732;342
CCNN/24221003;K4/2019;8;1313,78976;342
CCNN/24221999;K4/2019;8;-15273,46296;342
CCNN/32203000;K4/2019;8;236876,1553;342
CCNN/32203999;K4/2019;8;-236876,1553;342
CCNN/24221999;K4/2019;8;15273,46296;342
CCNN/32203000;K4/2019;8;-236862,7876;342
CCNN/32203999;K4/2019;8;236920,2006;342
CCNN/38101002;K4/2019;8;322518,2778;564
CCNN/38101003;K4/2019;8;752751,4866;564
CCNN/38102001;K4/2019;8;250031,7744;564
CCNN/38103001;K4/2019;8;620191,3122;564
CCNN/38103011;K4/2019;8;12393,2538;564
CCNN/38103021;K4/2019;8;3282,6786;564
CCNN/38103031;K4/2019;8;121400,3724;564
CCNN/33303100;K4/2019;8;-88599005,95;343
CCNN/24219900;K4/2019;8;83404,836;631
CCNN/24219900;K4/2019;8;12921,876;631
CCNN/24219910;K4/2019;8;-96326,712;631
CCNN/24221003;K4/2019;8;2231,9604;631
CCNN/24221003;K4/2019;8;680,87976;631
CCNN/24221003;K4/2019;8;883,45476;631
CCNN/24221003;K4/2019;8;-0,06132;631
CCNN/24221003;K4/2019;8;6696,99372;631
CCNN/24221003;K4/2019;8;17242,2204;631
CCNN/24221003;K4/2019;8;123,9978;631
